pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*444,1*461,1*674,1*1051,1*1337,1*1381","O1D+N2O -> N2+O2
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
NO2_transport -> NO2
NH2CO_transport -> NH2CO
Net:O3 + NO2_transport + NH2CO_transport -> H2O + 2O2 + CO + N2",2.4535319841848175e-17,1.8253092624147778,-1.8253092624147778,0.0,O3,12.5
"1*433,1*445,2*674,2*1330","O1D+N2+M -> N2O+M
O1D+N2O -> NO+NO
2(O3+hv -> O1D+O2)
2(NO -> NO_transport)
Net:N2 + 2O3 -> 2O2 + 2NO_transport",1.9081218633098425e-17,0.709775241033345,-1.41955048206669,0.0,O3,12.5
"1*433,1*444,2*674","O1D+N2+M -> N2O+M
O1D+N2O -> N2+O2
2(O3+hv -> O1D+O2)
Net:2O3 -> 3O2",1.4200174689997753e-17,0.5282121968785457,-1.0564243937570914,0.0,O3,12.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.1418517171467129e-17,0.8494825129840715,-0.8494825129840715,0.0,O3,12.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",9.962369680063452e-18,0.7411521744910821,-0.7411521744910821,0.0,O3,12.5
"1*369,1*445,1*461,1*674,1*1051,2*1330,1*1337,1*1371","HCNOH+M -> NH2CO+M
O1D+N2O -> NO+NO
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
2(NO -> NO_transport)
NO2_transport -> NO2
HCNOH_transport -> HCNOH
Net:O3 + NO2_transport + HCNOH_transport -> H2O + O2 + CO + 2NO_transport",7.635915668382843e-18,0.5680752354711276,-0.5680752354711276,0.0,O3,12.5
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",6.680144337072437e-18,0.4969704658966229,-0.4969704658966229,0.0,O3,12.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",6.4181527349000604e-18,0.23873977820790765,-0.4774795564158153,0.0,O3,12.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",5.72669878387292e-18,0.21301936148869233,-0.42603872297738465,0.0,O3,12.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",5.6900690837559546e-18,0.21165682512613526,-0.4233136502522705,0.0,O3,12.5
"1*369,1*444,1*461,1*674,1*1051,1*1337,1*1371","HCNOH+M -> NH2CO+M
O1D+N2O -> N2+O2
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
NO2_transport -> NO2
HCNOH_transport -> HCNOH
Net:O3 + NO2_transport + HCNOH_transport -> H2O + 2O2 + CO + N2",5.6826211414527534e-18,0.42275955932704135,-0.42275955932704135,0.0,O3,12.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",4.545849702000873e-18,0.3381892561455444,-0.3381892561455444,0.0,O3,12.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",4.489555408797001e-18,0.3340012326973699,-0.3340012326973699,0.0,O3,12.5
"1*385,1*473,1*477,1*658,1*1057,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",4.460838852454655e-18,0.33186485963950024,-0.33186485963950024,0.0,O3,12.5
"1*279,1*297,1*416,1*448,1*670,1*1078,2*1296,1*1315,1*1318","O2+SO -> SO2+O
OCS+OH -> CO2+HS
HS+O3 -> HSO+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
HSO+O2 -> SO+HO2
2(O -> O_transport)
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O2 + O3 + OCS_transport -> CO2 + 2O_transport + SO2_transport",4.449107124451797e-18,0.3309920757538293,-0.3309920757538293,0.0,O3,12.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",4.339462921533073e-18,0.3228350767643041,-0.3228350767643041,0.0,O3,12.5
"1*336,1*674,1*745,2*1292,1*1301","O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
H2COH+M -> H+H2CO+M
2(H -> H_transport)
H2CO -> H2CO_transport
Net:CH4 + O3 -> O2 + 2H_transport + H2CO_transport",2.7900699332234173e-18,0.20756772378452362,-0.20756772378452362,0.0,O3,12.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",2.740489864855887e-18,0.20387920622674338,-0.20387920622674338,0.0,O3,12.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",2.6693314461329464e-18,0.19858536365077523,-0.19858536365077523,0.0,O3,12.5
err,err_pathways,0.0,0.0,0.0,0.0,O3,12.5
"1*1091,1*1296","O3+M -> O+O2+M
O -> O_transport
Net:O3 -> O2 + O_transport",0.9999999916198837,3.5111468439396044e+16,-3.5111468439396044e+16,0.0,O3,13.5
"1*673,1*1296","O3+hv -> O+O2
O -> O_transport
Net:O3 -> O2 + O_transport",7.930903489411647e-09,278465669.8979477,-278465669.8979477,0.0,O3,13.5
"1*340,1*674,1*1296","O1D+N2 -> O+N2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.352809527804165e-10,8261059.817169267,-8261059.817169267,0.0,O3,13.5
"1*674,1*1379","O3+hv -> O1D+O2
O1D -> O1D_transport
Net:O3 -> O2 + O1D_transport",1.0961288114627223e-10,3848669.249170903,-3848669.249170903,0.0,O3,13.5
"1*339,1*674,1*1296","O1D+O2 -> O+O2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",9.315101816870363e-11,3270669.0619366323,-3270669.0619366323,0.0,O3,13.5
"1*447,1*670,1*1296","NO+O3 -> NO2+O2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.0383195626287028e-11,364569.2485875847,-364569.2485875847,0.0,O3,13.5
"1*341,1*674,1*1296","O1D+CO2 -> CO2+O
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",3.645919183712342e-13,12801.357742427315,-12801.357742427315,0.0,O3,13.5
"1*411,1*448,1*670,1*1296","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.0876740571131667e-13,10841.277111598252,-10841.277111598252,0.0,O3,13.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",4.319435207662045e-14,1516.617142407848,-1516.617142407848,0.0,O3,13.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",3.5498593163484286e-14,623.2038719738403,-1246.4077439476805,0.0,O3,13.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.0020396094388915e-14,702.9455115031094,-702.9455115031094,0.0,O3,13.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.798836901649072e-15,133.38274309642733,-133.38274309642733,0.0,O3,13.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.821383144628433e-15,99.06290606822387,-99.06290606822387,0.0,O3,13.5
"1*447,1*449,1*1091","NO+O3 -> NO2+O2
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.3095350405851907e-15,22.989849316552682,-45.979698633105365,0.0,O3,13.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",9.301562383445811e-16,32.6591516800306,-32.6591516800306,0.0,O3,13.5
"1*390,1*411,1*1091","HO2+O -> OH+O2
OH+O3 -> HO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",8.599902251215031e-16,15.097759950292362,-30.195519900584724,0.0,O3,13.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",7.3430621114439705e-16,25.782569573509917,-25.782569573509917,0.0,O3,13.5
"1*409,1*1091","O+O3 -> O2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",7.312440092003226e-16,12.837525582847237,-25.675051165694473,0.0,O3,13.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",4.875800024850425e-16,8.559825006199437,-17.119650012398875,0.0,O3,13.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",3.598355342927149e-16,12.63435411156923,-12.63435411156923,0.0,O3,13.5
"1*449,1*1091,1*1330,1*1337","NO2+O -> NO+O2
O3+M -> O+O2+M
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",2.2877320553763127e-16,8.032563253327819,-8.032563253327819,0.0,O3,13.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",2.0773895121251482e-16,7.2940196902561825,-7.2940196902561825,0.0,O3,13.5
del,deleted_pathways,1.6407028440255567e-16,5.76074866091881,5.76074866091881,0.0,O3,13.5
"1*433,1*445,2*674,2*1330","O1D+N2+M -> N2O+M
O1D+N2O -> NO+NO
2(O3+hv -> O1D+O2)
2(NO -> NO_transport)
Net:N2 + 2O3 -> 2O2 + 2NO_transport",8.386109763575541e-17,1.4722431538030372,-2.9444863076060743,0.0,O3,13.5
"1*445,1*461,1*674,1*1051,2*1330,1*1337,1*1381","O1D+N2O -> NO+NO
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
2(NO -> NO_transport)
NO2_transport -> NO2
NH2CO_transport -> NH2CO
Net:O3 + NO2_transport + NH2CO_transport -> H2O + O2 + CO + 2NO_transport",7.264630837494001e-17,2.550718585120657,-2.550718585120657,0.0,O3,13.5
"1*433,1*444,2*674","O1D+N2+M -> N2O+M
O1D+N2O -> N2+O2
2(O3+hv -> O1D+O2)
Net:2O3 -> 3O2",6.220909905364875e-17,1.0921264181848716,-2.184252836369743,0.0,O3,13.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",5.5498475030697424e-17,1.948632970804713,-1.948632970804713,0.0,O3,13.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",5.4468903346988214e-17,1.912483196823122,-1.912483196823122,0.0,O3,13.5
"1*444,1*461,1*674,1*1051,1*1337,1*1381","O1D+N2O -> N2+O2
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
NO2_transport -> NO2
NH2CO_transport -> NH2CO
Net:O3 + NO2_transport + NH2CO_transport -> H2O + 2O2 + CO + N2",5.388984309754254e-17,1.8921515409798197,-1.8921515409798197,0.0,O3,13.5
"1*369,1*445,1*461,1*674,1*1051,2*1330,1*1337,1*1371","HCNOH+M -> NH2CO+M
O1D+N2O -> NO+NO
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
2(NO -> NO_transport)
NO2_transport -> NO2
HCNOH_transport -> HCNOH
Net:O3 + NO2_transport + HCNOH_transport -> H2O + O2 + CO + 2NO_transport",4.797177234594008e-17,1.6843593848214946,-1.6843593848214946,0.0,O3,13.5
"1*433,1*674,1*1334","O1D+N2+M -> N2O+M
O3+hv -> O1D+O2
N2O -> N2O_transport
Net:N2 + O3 -> O2 + N2O_transport",4.2710915993392696e-17,1.499642991486886,-1.499642991486886,0.0,O3,13.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",3.9188391789180545e-17,0.6879809965136107,-1.3759619930272213,0.0,O3,13.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",3.8614209600538365e-17,1.3558016130633017,-1.3558016130633017,0.0,O3,13.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",3.857084096775835e-17,0.6771394383347129,-1.3542788766694258,0.0,O3,13.5
"1*369,1*444,1*461,1*674,1*1051,1*1337,1*1371","HCNOH+M -> NH2CO+M
O1D+N2O -> N2+O2
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
NO2_transport -> NO2
HCNOH_transport -> HCNOH
Net:O3 + NO2_transport + HCNOH_transport -> H2O + 2O2 + CO + N2",3.558599662753855e-17,1.2494766079430333,-1.2494766079430333,0.0,O3,13.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",2.6880799721996154e-17,0.4719121794869759,-0.9438243589739518,0.0,O3,13.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.5201744921350338e-17,0.8848702788390178,-0.8848702788390178,0.0,O3,13.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",2.1705596715720608e-17,0.762115380428898,-0.762115380428898,0.0,O3,13.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.6138740606954875e-17,0.5666548862213293,-0.5666548862213293,0.0,O3,13.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",1.237178428454036e-17,0.4343915170859063,-0.4343915170859063,0.0,O3,13.5
"1*385,1*473,1*477,1*658,1*1057,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",8.256864030107216e-18,0.28991062323097866,-0.28991062323097866,0.0,O3,13.5
"1*279,1*297,1*416,1*448,1*670,1*1078,2*1296,1*1315,1*1318","O2+SO -> SO2+O
OCS+OH -> CO2+HS
HS+O3 -> HSO+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
HSO+O2 -> SO+HO2
2(O -> O_transport)
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O2 + O3 + OCS_transport -> CO2 + 2O_transport + SO2_transport",7.915713767959738e-18,0.2779323364681164,-0.2779323364681164,0.0,O3,13.5
"1*448,1*473,1*476,1*670,1*1296","NO+HO2 -> NO2+OH
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",7.788446239686356e-18,0.2734637866283386,-0.2734637866283386,0.0,O3,13.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",7.723886929602211e-18,0.2711970144308542,-0.2711970144308542,0.0,O3,13.5
