pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",2.907674550254864e-13,12336.112349257117,-12336.112349257117,0.0,O3,24.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",1.834218336588042e-13,3890.931237685159,-7781.862475370318,0.0,O3,24.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.7033018517372182e-13,7226.435642835699,-7226.435642835699,0.0,O3,24.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",1.2362281996160843e-13,2622.4134950810003,-5244.826990162001,0.0,O3,24.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",8.737966063606871e-14,1853.586589585861,-3707.173179171722,0.0,O3,24.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.2212219829050466e-14,1366.637001363525,-1366.637001363525,0.0,O3,24.5
"1*449,1*473,1*478,1*1091","NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.0226674469452266e-14,216.9386618653463,-433.8773237306926,0.0,O3,24.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",5.725680916118292e-15,242.91798080029812,-242.91798080029812,0.0,O3,24.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",5.486795825990259e-15,232.78303185931875,-232.78303185931875,0.0,O3,24.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",4.467642603596919e-15,189.54439412577437,-189.54439412577437,0.0,O3,24.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",3.646779193803903e-15,77.35920418561805,-154.7184083712361,0.0,O3,24.5
"1*473,1*475,1*1091","NO2+O3 -> NO3+O2
NO3+O -> NO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",3.562697706016407e-15,75.57558180644168,-151.15116361288335,0.0,O3,24.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",2.496893605854393e-15,52.966656882665305,-105.93331376533061,0.0,O3,24.5
"1*385,1*390,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
HO2+O -> OH+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.6769549942793121e-15,71.14656353911461,-71.14656353911461,0.0,O3,24.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.4037499101664688e-15,59.55555308125968,-59.55555308125968,0.0,O3,24.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.3760759334837103e-15,58.38145577563342,-58.38145577563342,0.0,O3,24.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.3535444788794247e-15,57.4255353292881,-57.4255353292881,0.0,O3,24.5
"1*449,1*658,1*1091,1*1295,1*1330,1*1341","NO2+O -> NO+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
NO -> NO_transport
HNO3_transport -> HNO3
Net:O3 + HNO3_transport -> 2O2 + OH_transport + NO_transport",1.0885879934097075e-15,46.184480266463936,-46.184480266463936,0.0,O3,24.5
"1*445,1*674,2*1330,1*1334","O1D+N2O -> NO+NO
O3+hv -> O1D+O2
2(NO -> NO_transport)
N2O_transport -> N2O
Net:O3 + N2O_transport -> O2 + 2NO_transport",1.0170205525065935e-15,43.148156990696194,-43.148156990696194,0.0,O3,24.5
"1*449,1*472,1*478,2*1091","NO2+O -> NO+O2
NO2+O+M -> NO3+M
NO3+NO -> NO2+NO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.0140974715258243e-15,21.512071116665393,-43.024142233330785,0.0,O3,24.5
"1*448,1*473,1*476,1*670,1*1296","NO+HO2 -> NO2+OH
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",9.390361530020229e-16,39.8395875578021,-39.8395875578021,0.0,O3,24.5
"1*11,1*911,1*1091,1*1292,1*1320,1*1371","O+OH -> O2+H
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> 2O2 + H_transport + HCN_transport",8.822163478889691e-16,37.428948102034646,-37.428948102034646,0.0,O3,24.5
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",8.422464668528982e-16,35.7331842380761,-35.7331842380761,0.0,O3,24.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",7.468541414945649e-16,31.68606540638243,-31.68606540638243,0.0,O3,24.5
"1*444,1*674,1*1334","O1D+N2O -> N2+O2
O3+hv -> O1D+O2
N2O_transport -> N2O
Net:O3 + N2O_transport -> 2O2 + N2",7.458954966226197e-16,31.6453938984851,-31.6453938984851,0.0,O3,24.5
"1*411,1*659,1*1296","OH+O3 -> HO2+O2
HO2+hv -> OH+O
O -> O_transport
Net:O3 -> O2 + O_transport",7.420501586996254e-16,31.482251429068228,-31.482251429068228,0.0,O3,24.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",6.033880490947351e-16,25.59936690018931,-25.59936690018931,0.0,O3,24.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",5.028408268614807e-16,21.333546195576996,-21.333546195576996,0.0,O3,24.5
"1*449,1*468,1*470,1*478,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",4.842418841183136e-16,20.54446666383574,-20.54446666383574,0.0,O3,24.5
"1*472,1*475,2*1091","NO2+O+M -> NO3+M
NO3+O -> NO2+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",3.534547008493267e-16,7.497842046435652,-14.995684092871304,0.0,O3,24.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",3.463470216896995e-16,14.694133396119673,-14.694133396119673,0.0,O3,24.5
"2*449,1*470,1*478,1*911,2*1091,1*1320,1*1330,1*1341,1*1371","2(NO2+O -> NO+O2)
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
HCNOH+M -> HCN+OH+M
2(O3+M -> O+O2+M)
HCN -> HCN_transport
NO -> NO_transport
HNO3_transport -> HNO3
HCNOH_transport -> HCNOH
Net:2O3 + HNO3_transport + HCNOH_transport -> H2O + 4O2 + HCN_transport + NO_transport",2.5418024680364514e-16,5.391930952617835,-10.78386190523567,0.0,O3,24.5
"1*385,1*448,1*449,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",2.476670362272967e-16,10.507532157750134,-10.507532157750134,0.0,O3,24.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",2.2692931856802103e-16,9.627712870926667,-9.627712870926667,0.0,O3,24.5
del,deleted_pathways,2.1504546710985707e-16,9.123528086157878,9.123528086157878,0.0,O3,24.5
"1*398,1*448,1*449,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",2.0731777599355e-16,8.795672735899492,-8.795672735899492,0.0,O3,24.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.9990300910249274e-16,8.481093522061352,-8.481093522061352,0.0,O3,24.5
"1*411,1*472,1*477,1*658,1*1091","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.802283177590928e-16,3.8231871173458902,-7.6463742346917805,0.0,O3,24.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",1.655747439253979e-16,7.024681091232002,-7.024681091232002,0.0,O3,24.5
"1*390,1*473,1*476,1*1091","HO2+O -> OH+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.5306029219852622e-16,3.2468712163911877,-6.493742432782375,0.0,O3,24.5
"1*446,1*449,2*1091","NO+O+M -> NO2+M
NO2+O -> NO+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.5105189983221516e-16,3.2042671466371777,-6.408534293274355,0.0,O3,24.5
"1*449,1*462,1*467,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.4861523499629704e-16,6.305156247850615,-6.305156247850615,0.0,O3,24.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.221786813293669e-16,5.183557903449143,-5.183557903449143,0.0,O3,24.5
"1*391,1*448,1*449,1*1091,1*1295,1*1300","HCO+O2 -> HO2+CO
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",1.103017984078542e-16,4.679668766111156,-4.679668766111156,0.0,O3,24.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",9.861581265703826e-17,4.183878640213995,-4.183878640213995,0.0,O3,24.5
"1*411,1*472,1*477,1*658,1*670,1*1330,1*1337","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",8.803382494314698e-17,3.7349267817414598,-3.7349267817414598,0.0,O3,24.5
"1*405,1*448,1*449,1*1091,1*1335","H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",7.426382801429156e-17,3.1507203094304628,-3.1507203094304628,0.0,O3,24.5
"1*390,1*412,1*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3+O3 -> H2CO+HO2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",5.687320449440697e-17,1.2064524900900324,-2.412904980180065,0.0,O3,24.5
"1*401,2*473,2*476,1*650","HO2+HO2 -> H2O2+O2
2(NO2+O3 -> NO3+O2)
2(NO3+OH -> NO2+HO2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",4.660808065065506e-17,0.9886982008342728,-1.9773964016685457,0.0,O3,24.5
"1*389,1*473,1*476,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",4.293572381788986e-17,1.8215928353045499,-1.8215928353045499,0.0,O3,24.5
"1*433,1*445,2*674,2*1330","O1D+N2+M -> N2O+M
O1D+N2O -> NO+NO
2(O3+hv -> O1D+O2)
2(NO -> NO_transport)
Net:N2 + 2O3 -> 2O2 + 2NO_transport",4.273761760298546e-17,0.9065939863245795,-1.813187972649159,0.0,O3,24.5
"1*28,1*701,1*741,1*1091,2*1292,1*1295,1*1366","O+H2CO -> OH+HCO
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",4.089695265113129e-17,1.7350958435234194,-1.7350958435234194,0.0,O3,24.5
"1*433,1*444,2*674","O1D+N2+M -> N2O+M
O1D+N2O -> N2+O2
2(O3+hv -> O1D+O2)
Net:2O3 -> 3O2",3.1344299215860523e-17,0.6649072823533414,-1.3298145647066828,0.0,O3,24.5
"1*490,1*493,1*741,1*1091,1*1179,1*1292,1*1301,1*1373","CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
H -> H_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> O2 + CO + H_transport + H2CO_transport",2.8552393543550285e-17,1.2113650565279614,-1.2113650565279614,0.0,O3,24.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.72042791218066e-17,1.1541698970324594,-1.1541698970324594,0.0,O3,24.5
"1*11,1*1091,1*1167,1*1292,1*1315,1*1378","O+OH -> O2+H
O3+M -> O+O2+M
HSO3+M -> SO2+OH+M
H -> H_transport
SO2 -> SO2_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> 2O2 + H_transport + SO2_transport",2.3152058054956076e-17,0.9822501946011369,-0.9822501946011369,0.0,O3,24.5
"1*338,1*389,1*411,1*674","O1D+H2O -> OH+OH
OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",2.3005641053352e-17,0.48801915034809584,-0.9760383006961917,0.0,O3,24.5
"1*448,1*449,1*473,1*476,1*1091","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",2.202719030711478e-17,0.4672632539690826,-0.9345265079381652,0.0,O3,24.5
"1*273,1*415,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
SO+O3 -> SO2+O2
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",2.0072441120875552e-17,0.851594236257511,-0.851594236257511,0.0,O3,24.5
"1*401,1*406,2*411,1*448,1*670","HO2+HO2 -> H2O2+O2
H2O2+O -> OH+HO2
2(OH+O3 -> HO2+O2)
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
Net:2O3 -> 3O2",1.8681079415609033e-17,0.3962821328407402,-0.7925642656814804,0.0,O3,24.5
"1*415,1*684,1*1296","SO+O3 -> SO2+O2
SO2+hv -> SO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.8201843861791913e-17,0.7722321977988205,-0.7722321977988205,0.0,O3,24.5
"1*401,2*412,1*650,2*1179,2*1295,2*1301,2*1373","HO2+HO2 -> H2O2+O2
2(CH3+O3 -> H2CO+HO2)
H2O2+hv -> OH+OH
2(CH3CO+M -> CH3+CO+M)
2(OH -> OH_transport)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:2O3 + 2CH3CO_transport -> O2 + 2CO + 2OH_transport + 2H2CO_transport",1.777283110039204e-17,0.3770154421160884,-0.7540308842321768,0.0,O3,24.5
"1*736,1*1091,1*1295,1*1305","CH4+O -> CH3+OH
O3+M -> O+O2+M
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",1.69078163074463e-17,0.7173317300279599,-0.7173317300279599,0.0,O3,24.5
"1*389,1*412,1*911,1*1179,1*1301,1*1320,1*1371,1*1373","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HCNOH+M -> HCN+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3CO_transport -> CH3CO
Net:O3 + HCNOH_transport + CH3CO_transport -> H2O + O2 + CO + H2CO_transport + HCN_transport",1.6372469257167564e-17,0.6946190734223469,-0.6946190734223469,0.0,O3,24.5
"1*390,1*472,1*476,2*1091","HO2+O -> OH+O2
NO2+O+M -> NO3+M
NO3+OH -> NO2+HO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.4796775752153232e-17,0.31388431705557657,-0.6277686341111531,0.0,O3,24.5
"1*411,1*470,1*477,2*1167,2*1315,2*1378","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.459142501022564e-17,0.619056414845761,-0.619056414845761,0.0,O3,24.5
"1*390,1*1091,1*1295,1*1332","HO2+O -> OH+O2
O3+M -> O+O2+M
OH -> OH_transport
HO2_transport -> HO2
Net:O3 + HO2_transport -> 2O2 + OH_transport",1.3388505748207533e-17,0.568021311339971,-0.568021311339971,0.0,O3,24.5
"2*385,1*390,1*401,1*405,2*1048,1*1091,2*1333,2*1371","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HCNOH+M -> H+HNCO+M)
O3+M -> O+O2+M
2(HNCO -> HNCO_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + O2 + 2HNCO_transport",1.2783967547455135e-17,0.5423731480568909,-0.5423731480568909,0.0,O3,24.5
"1*449,1*468,1*470,1*478,1*1091,2*1167,2*1315,2*1378","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.2167029902363992e-17,0.5161989254236757,-0.5161989254236757,0.0,O3,24.5
"1*67,1*336,1*645,1*674,1*1091,1*1292,1*1295","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
H2CO+hv -> CO+H2
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
Net:CH4 + 2O3 -> H2 + 2O2 + CO + H_transport + OH_transport",1.1124597630993021e-17,0.23598632488663593,-0.47197264977327186,0.0,O3,24.5
"1*390,2*398,1*401,1*405,1*1091,2*1301,2*1366","HO2+O -> OH+O2
2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",1.0701237276808044e-17,0.4540111454742801,-0.4540111454742801,0.0,O3,24.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",1.0318505118539608e-17,0.437773334734219,-0.437773334734219,0.0,O3,24.5
