 N = 187  EMAX = 1.00E-01 FOR NO2     AT Z = 6.75E+06 U = 1.72E-11 RHS = 1.72E-12  DT = 3.77E+02  TIME = 7.87E+03
 N = 190  EMAX = 9.51E-02 FOR NO2     AT Z = 6.75E+06 U = 2.28E-11 RHS = 2.17E-12  DT = 4.57E+02  TIME = 9.07E+03
 N = 193  EMAX = 1.02E-01 FOR NO2     AT Z = 6.85E+06 U = 1.29E-11 RHS = 1.32E-12  DT = 4.57E+02  TIME = 1.04E+04
 N = 196  EMAX = 9.84E-02 FOR NO2     AT Z = 6.85E+06 U = 1.73E-11 RHS = 1.70E-12  DT = 5.53E+02  TIME = 1.19E+04
 N = 199  EMAX = 1.03E-01 FOR NO2     AT Z = 6.95E+06 U = 7.49E-12 RHS = 7.70E-13  DT = 6.08E+02  TIME = 1.37E+04
 N = 202  EMAX = 1.04E-01 FOR NO2     AT Z = 6.95E+06 U = 1.00E-11 RHS = 1.04E-12  DT = 6.69E+02  TIME = 1.56E+04
 N = 205  EMAX = 9.29E-02 FOR NO2     AT Z = 6.95E+06 U = 1.34E-11 RHS = 1.24E-12  DT = 8.09E+02  TIME = 1.77E+04
 N = 208  EMAX = 1.04E-01 FOR NO2     AT Z = 7.05E+06 U = 4.64E-12 RHS = 4.85E-13  DT = 9.79E+02  TIME = 2.04E+04
 N = 211  EMAX = 1.01E-01 FOR NO2     AT Z = 7.05E+06 U = 6.20E-12 RHS = 6.26E-13  DT = 1.08E+03  TIME = 2.34E+04
 N = 214  EMAX = 9.50E-02 FOR NO2     AT Z = 7.05E+06 U = 8.19E-12 RHS = 7.79E-13  DT = 1.43E+03  TIME = 2.70E+04
 N = 217  EMAX = 9.88E-02 FOR NO2     AT Z = 7.15E+06 U = 2.63E-12 RHS = 2.60E-13  DT = 1.91E+03  TIME = 3.17E+04
 N = 220  EMAX = 9.62E-02 FOR NO2     AT Z = 7.15E+06 U = 3.49E-12 RHS = 3.35E-13  DT = 2.31E+03  TIME = 3.76E+04
 N = 223  EMAX = 1.03E-01 FOR H2O2    AT Z = 7.85E+06 U = 3.48E-10 RHS =-3.59E-11  DT = 2.79E+03  TIME = 4.53E+04
 N = 226  EMAX = 1.01E-01 FOR H2O2    AT Z = 7.95E+06 U = 2.39E-10 RHS =-2.40E-11  DT = 2.79E+03  TIME = 5.37E+04
 N = 229  EMAX = 1.06E-01 FOR H2O2    AT Z = 8.05E+06 U = 1.57E-10 RHS =-1.67E-11  DT = 3.07E+03  TIME = 6.26E+04
 N = 232  EMAX = 1.03E-01 FOR H2O2    AT Z = 8.15E+06 U = 9.92E-11 RHS =-1.02E-11  DT = 3.07E+03  TIME = 7.18E+04
 N = 235  EMAX = 9.98E-02 FOR H2O2    AT Z = 8.25E+06 U = 6.16E-11 RHS =-6.15E-12  DT = 3.38E+03  TIME = 8.10E+04
 N = 238  EMAX = 1.05E-01 FOR H2O2    AT Z = 8.35E+06 U = 3.70E-11 RHS =-3.90E-12  DT = 3.38E+03  TIME = 9.12E+04
 N = 241  EMAX = 1.03E-01 FOR H2O2    AT Z = 8.45E+06 U = 2.17E-11 RHS =-2.23E-12  DT = 3.38E+03  TIME = 1.01E+05
 N = 244  EMAX = 1.01E-01 FOR H2O2    AT Z = 8.55E+06 U = 1.26E-11 RHS =-1.26E-12  DT = 3.38E+03  TIME = 1.11E+05
 N = 247  EMAX = 1.08E-01 FOR H2O2    AT Z = 8.65E+06 U = 7.09E-12 RHS =-7.63E-13  DT = 3.72E+03  TIME = 1.22E+05
 N = 250  EMAX = 1.11E-01 FOR H2O2    AT Z = 9.95E+06 U = 8.02E-15 RHS =-8.90E-16  DT = 3.72E+03  TIME = 1.33E+05
 N = 253  EMAX = 1.17E-01 FOR H2O2    AT Z = 9.95E+06 U = 5.59E-15 RHS =-6.55E-16  DT = 3.72E+03  TIME = 1.45E+05
 N = 256  EMAX = 1.22E-01 FOR H2O2    AT Z = 9.95E+06 U = 3.83E-15 RHS =-4.65E-16  DT = 3.72E+03  TIME = 1.56E+05
 N = 259  EMAX = 1.24E-01 FOR H2O2    AT Z = 9.95E+06 U = 2.59E-15 RHS =-3.21E-16  DT = 3.72E+03  TIME = 1.67E+05
 N = 262  EMAX = 1.24E-01 FOR H2O2    AT Z = 9.95E+06 U = 1.74E-15 RHS =-2.16E-16  DT = 3.72E+03  TIME = 1.78E+05
 N = 265  EMAX = 1.22E-01 FOR H2O2    AT Z = 9.95E+06 U = 1.17E-15 RHS =-1.42E-16  DT = 3.72E+03  TIME = 1.89E+05
 N = 268  EMAX = 1.16E-01 FOR H2O2    AT Z = 9.95E+06 U = 7.97E-16 RHS =-9.23E-17  DT = 3.72E+03  TIME = 2.00E+05
 N = 271  EMAX = 1.06E-01 FOR H2O2    AT Z = 9.95E+06 U = 5.56E-16 RHS =-5.91E-17  DT = 3.72E+03  TIME = 2.11E+05
 N = 274  EMAX = 1.01E-01 FOR H2O2    AT Z = 9.95E+06 U = 4.03E-16 RHS =-4.08E-17  DT = 4.09E+03  TIME = 2.23E+05
 N = 277  EMAX = 9.79E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.95E-16 RHS =-2.89E-17  DT = 5.44E+03  TIME = 2.37E+05
 N = 280  EMAX = 9.10E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.18E-16 RHS =-1.98E-17  DT = 7.24E+03  TIME = 2.55E+05
 N = 283  EMAX = 9.91E-02 FOR N2O     AT Z = 8.55E+06 U = 4.00E-12 RHS =-3.97E-13  DT = 8.77E+03  TIME = 2.78E+05
 N = 286  EMAX = 1.01E-01 FOR N2O     AT Z = 8.55E+06 U = 2.89E-12 RHS =-2.91E-13  DT = 8.77E+03  TIME = 3.04E+05
 N = 289  EMAX = 1.01E-01 FOR N2O     AT Z = 8.65E+06 U = 2.24E-12 RHS =-2.27E-13  DT = 9.64E+03  TIME = 3.32E+05
 N = 292  EMAX = 1.01E-01 FOR N2O     AT Z = 8.75E+06 U = 1.77E-12 RHS =-1.79E-13  DT = 1.06E+04  TIME = 3.63E+05
 N = 295  EMAX = 1.01E-01 FOR N2O     AT Z = 8.85E+06 U = 1.41E-12 RHS =-1.43E-13  DT = 1.17E+04  TIME = 3.97E+05
 N = 298  EMAX = 1.02E-01 FOR N2O     AT Z = 8.95E+06 U = 1.14E-12 RHS =-1.16E-13  DT = 1.28E+04  TIME = 4.34E+05
 N = 301  EMAX = 1.04E-01 FOR N2O     AT Z = 9.15E+06 U = 1.01E-12 RHS =-1.05E-13  DT = 1.41E+04  TIME = 4.75E+05
 N = 304  EMAX = 1.01E-01 FOR N2O     AT Z = 9.35E+06 U = 8.67E-13 RHS =-8.74E-14  DT = 1.41E+04  TIME = 5.18E+05
 N = 307  EMAX = 1.09E-01 FOR N2O     AT Z = 9.95E+06 U = 7.11E-13 RHS =-7.74E-14  DT = 1.55E+04  TIME = 5.61E+05
 N = 310  EMAX = 1.08E-01 FOR N2O     AT Z = 9.95E+06 U = 5.04E-13 RHS =-5.42E-14  DT = 1.55E+04  TIME = 6.08E+05
 N = 313  EMAX = 1.04E-01 FOR N2O     AT Z = 9.95E+06 U = 3.59E-13 RHS =-3.74E-14  DT = 1.55E+04  TIME = 6.55E+05
 N = 316  EMAX = 9.88E-02 FOR N2O     AT Z = 9.95E+06 U = 2.60E-13 RHS =-2.57E-14  DT = 1.71E+04  TIME = 7.01E+05
 N = 319  EMAX = 9.87E-02 FOR N2O     AT Z = 9.95E+06 U = 1.88E-13 RHS =-1.86E-14  DT = 1.88E+04  TIME = 7.52E+05
 N = 322  EMAX = 1.02E-01 FOR N2O     AT Z = 9.95E+06 U = 1.37E-13 RHS =-1.40E-14  DT = 2.07E+04  TIME = 8.11E+05
 N = 325  EMAX = 9.73E-02 FOR N2O     AT Z = 9.95E+06 U = 1.00E-13 RHS =-9.76E-15  DT = 2.75E+04  TIME = 8.79E+05
 N = 328  EMAX = 8.59E-02 FOR N2O     AT Z = 9.95E+06 U = 7.44E-14 RHS =-6.40E-15  DT = 3.66E+04  TIME = 9.70E+05
 N = 331  EMAX = 8.25E-02 FOR H2SO4   AT Z = 8.15E+06 U = 7.09E-16 RHS =-5.85E-17  DT = 4.87E+04  TIME = 1.09E+06
 N = 334  EMAX = 1.05E-01 FOR H2SO4   AT Z = 8.55E+06 U = 5.85E-16 RHS =-6.16E-17  DT = 5.90E+04  TIME = 1.25E+06
 N = 337  EMAX = 1.04E-01 FOR H2SO4   AT Z = 9.35E+06 U = 2.67E-16 RHS =-2.78E-17  DT = 5.90E+04  TIME = 1.43E+06
 N = 340  EMAX = 1.03E-01 FOR H2SO4   AT Z = 9.95E+06 U = 7.89E-17 RHS =-8.16E-18  DT = 5.90E+04  TIME = 1.61E+06
 N = 343  EMAX = 1.01E-01 FOR H2SO4   AT Z = 9.95E+06 U = 5.70E-17 RHS =-5.78E-18  DT = 5.90E+04  TIME = 1.78E+06
 N = 346  EMAX = 1.07E-01 FOR H2SO4   AT Z = 9.95E+06 U = 4.15E-17 RHS =-4.44E-18  DT = 6.49E+04  TIME = 1.97E+06
 N = 349  EMAX = 1.02E-01 FOR H2SO4   AT Z = 9.95E+06 U = 2.97E-17 RHS =-3.03E-18  DT = 6.49E+04  TIME = 2.16E+06
 N = 352  EMAX = 1.04E-01 FOR H2SO4   AT Z = 9.95E+06 U = 2.16E-17 RHS =-2.26E-18  DT = 7.14E+04  TIME = 2.36E+06
 N = 355  EMAX = 1.04E-01 FOR H2SO4   AT Z = 9.95E+06 U = 1.57E-17 RHS =-1.64E-18  DT = 7.85E+04  TIME = 2.58E+06
 N = 358  EMAX = 1.01E-01 FOR H2SO4   AT Z = 9.95E+06 U = 1.14E-17 RHS =-1.15E-18  DT = 8.63E+04  TIME = 2.83E+06
 N = 361  EMAX = 1.02E-01 FOR H2SO4   AT Z = 9.95E+06 U = 8.34E-18 RHS =-8.48E-19  DT = 1.04E+05  TIME = 3.11E+06
 N = 364  EMAX = 9.59E-02 FOR H2SO4   AT Z = 9.95E+06 U = 6.13E-18 RHS =-5.88E-19  DT = 1.39E+05  TIME = 3.46E+06
 N = 367  EMAX = 9.07E-02 FOR H2SO4   AT Z = 9.95E+06 U = 4.55E-18 RHS =-4.13E-19  DT = 1.85E+05  TIME = 3.92E+06
 N = 370  EMAX = 8.33E-02 FOR H2SO4   AT Z = 9.95E+06 U = 3.45E-18 RHS =-2.88E-19  DT = 2.46E+05  TIME = 4.53E+06
 N = 373  EMAX = 9.42E-02 FOR SO2     AT Z = 7.25E+06 U = 2.43E-15 RHS =-2.29E-16  DT = 3.28E+05  TIME = 5.35E+06
 N = 376  EMAX = 1.02E-01 FOR SO2     AT Z = 7.25E+06 U = 1.78E-15 RHS =-1.81E-16  DT = 3.28E+05  TIME = 6.33E+06
 N = 379  EMAX = 1.01E-01 FOR SO2     AT Z = 9.95E+06 U = 5.58E-16 RHS =-5.64E-17  DT = 3.28E+05  TIME = 7.31E+06
 N = 382  EMAX = 9.95E-02 FOR SO2     AT Z = 9.95E+06 U = 4.06E-16 RHS =-4.04E-17  DT = 3.61E+05  TIME = 8.30E+06
 N = 385  EMAX = 1.05E-01 FOR SO2     AT Z = 9.95E+06 U = 2.92E-16 RHS =-3.07E-17  DT = 3.61E+05  TIME = 9.38E+06
 N = 388  EMAX = 1.01E-01 FOR SO2     AT Z = 9.95E+06 U = 2.10E-16 RHS =-2.11E-17  DT = 3.61E+05  TIME = 1.05E+07
 N = 391  EMAX = 1.03E-01 FOR SO2     AT Z = 9.95E+06 U = 1.52E-16 RHS =-1.56E-17  DT = 3.97E+05  TIME = 1.16E+07
 N = 394  EMAX = 1.01E-01 FOR SO2     AT Z = 9.95E+06 U = 1.10E-16 RHS =-1.12E-17  DT = 4.36E+05  TIME = 1.29E+07
 N = 397  EMAX = 9.59E-02 FOR SO2     AT Z = 9.95E+06 U = 8.03E-17 RHS =-7.70E-18  DT = 5.28E+05  TIME = 1.43E+07
 N = 400  EMAX = 9.93E-02 FOR SO2     AT Z = 9.95E+06 U = 5.90E-17 RHS =-5.86E-18  DT = 7.03E+05  TIME = 1.60E+07
 N = 403  EMAX = 8.98E-02 FOR SO2     AT Z = 9.95E+06 U = 4.34E-17 RHS =-3.90E-18  DT = 9.35E+05  TIME = 1.84E+07
 N = 406  EMAX = 7.12E-02 FOR SO2     AT Z = 9.95E+06 U = 3.34E-17 RHS =-2.38E-18  DT = 1.25E+06  TIME = 2.15E+07
 N = 409  EMAX = 5.80E-02 FOR H2SO4   AT Z = 3.95E+06 U = 5.08E-15 RHS =-2.94E-16  DT = 1.66E+06  TIME = 2.56E+07
 N = 412  EMAX = 6.70E-02 FOR H2SO4   AT Z = 3.95E+06 U = 4.20E-15 RHS =-2.81E-16  DT = 2.21E+06  TIME = 3.11E+07
 N = 415  EMAX = 6.92E-02 FOR H2SO4   AT Z = 3.95E+06 U = 3.40E-15 RHS =-2.35E-16  DT = 2.94E+06  TIME = 3.84E+07
 N = 418  EMAX = 6.38E-02 FOR H2SO4   AT Z = 4.25E+06 U = 2.14E-15 RHS =-1.36E-16  DT = 3.91E+06  TIME = 4.81E+07
 N = 421  EMAX = 1.43E-01 FOR HSO     AT Z = 1.95E+06 U = 2.63E-18 RHS =-3.77E-19  DT = 4.73E+06  TIME = 6.10E+07
 N = 424  EMAX = 2.13E-01 FOR HSO     AT Z = 1.95E+06 U = 1.87E-18 RHS =-3.99E-19  DT = 4.68E+06  TIME = 7.57E+07
 N = 427  EMAX = 2.14E-01 FOR HSO     AT Z = 1.95E+06 U = 1.20E-18 RHS =-2.56E-19  DT = 4.63E+06  TIME = 9.02E+07
 N = 430  EMAX = 2.09E-01 FOR HSO     AT Z = 1.95E+06 U = 7.71E-19 RHS =-1.61E-19  DT = 4.59E+06  TIME = 1.05E+08
 N = 433  EMAX = 1.86E-01 FOR H2CO    AT Z = 5.95E+06 U = 3.40E-11 RHS = 6.33E-12  DT = 4.09E+06  TIME = 1.18E+08
 N = 436  EMAX = 2.04E-01 FOR H2CO    AT Z = 5.95E+06 U = 4.03E-11 RHS = 8.21E-12  DT = 4.45E+06  TIME = 1.31E+08
 N = 439  EMAX = 2.43E-01 FOR H2CO    AT Z = 5.95E+06 U = 4.84E-11 RHS = 1.17E-11  DT = 4.85E+06  TIME = 1.46E+08
 N = 442  EMAX = 2.65E-01 FOR H2CO    AT Z = 5.85E+06 U = 3.17E-11 RHS = 8.41E-12  DT = 4.32E+06  TIME = 1.60E+08
 N = 445  EMAX = 2.62E-01 FOR H2CO    AT Z = 5.85E+06 U = 3.96E-11 RHS = 1.04E-11  DT = 4.70E+06  TIME = 1.74E+08
 N = 448  EMAX = 2.85E-01 FOR H2CO    AT Z = 5.85E+06 U = 4.93E-11 RHS = 1.41E-11  DT = 5.12E+06  TIME = 1.90E+08
 N = 451  EMAX = 3.26E-01 FOR H2CO    AT Z = 5.75E+06 U = 3.34E-11 RHS = 1.09E-11  DT = 5.07E+06  TIME = 2.06E+08
 RETRY TIME STEP BECAUSE EMAX=  0.32624182178447381     
 RETRY TIME STEP BECAUSE EMAX=  0.32789988733167036     
 RETRY TIME STEP BECAUSE EMAX=  0.33804384038831536     
 N = 454  EMAX = 3.46E-01 FOR H2CO    AT Z = 5.75E+06 U = 3.34E-11 RHS = 1.15E-11  DT = 6.34E+05  TIME = 2.01E+08
 RETRY TIME STEP BECAUSE EMAX=  0.34596069658620132     
 RETRY TIME STEP BECAUSE EMAX=  0.35111510736936219     
 RETRY TIME STEP BECAUSE EMAX=  0.35270540331376166     
 N = 457  EMAX = 3.49E-01 FOR H2CO    AT Z = 5.75E+06 U = 3.34E-11 RHS = 1.17E-11  DT = 7.92E+04  TIME = 2.01E+08
 RETRY TIME STEP BECAUSE EMAX=  0.34944482842191216     
 RETRY TIME STEP BECAUSE EMAX=  0.33922215591013272     
 RETRY TIME STEP BECAUSE EMAX=  0.31855053383511212     
 N = 460  EMAX = 2.83E-01 FOR H2CO    AT Z = 5.75E+06 U = 3.34E-11 RHS = 9.45E-12  DT = 9.90E+03  TIME = 2.01E+08
 N = 463  EMAX = 1.46E-02 FOR H2O2    AT Z = 5.95E+06 U = 9.27E-10 RHS = 1.35E-11  DT = 2.90E+04  TIME = 2.01E+08
 N = 466  EMAX = 2.68E-02 FOR H2O2    AT Z = 9.95E+06 U = 3.23E-18 RHS =-8.65E-20  DT = 9.78E+04  TIME = 2.01E+08
 N = 469  EMAX = 3.88E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.93E-18 RHS =-1.14E-19  DT = 2.15E+05  TIME = 2.01E+08
 N = 472  EMAX = 3.42E-02 FOR H2O2    AT Z = 9.85E+06 U = 6.45E-18 RHS =-2.21E-19  DT = 4.72E+05  TIME = 2.02E+08
 N = 475  EMAX = 4.49E-02 FOR NO2     AT Z = 7.05E+06 U = 2.12E-13 RHS =-9.50E-15  DT = 1.38E+06  TIME = 2.04E+08
 N = 478  EMAX = 9.40E-02 FOR NO2     AT Z = 7.05E+06 U = 1.85E-13 RHS =-1.74E-14  DT = 2.57E+06  TIME = 2.10E+08
 N = 481  EMAX = 1.40E-01 FOR NO2     AT Z = 7.05E+06 U = 1.47E-13 RHS =-2.06E-14  DT = 3.11E+06  TIME = 2.18E+08
 N = 484  EMAX = 1.72E-01 FOR H2CO    AT Z = 5.65E+06 U = 2.92E-11 RHS = 5.01E-12  DT = 3.38E+06  TIME = 2.29E+08
 RETRY TIME STEP BECAUSE EMAX=  0.53248266923616472     
 N = 487  EMAX = 1.22E-01 FOR H2CO    AT Z = 5.65E+06 U = 3.38E-11 RHS = 4.11E-12  DT = 1.69E+06  TIME = 2.32E+08
 N = 490  EMAX = 2.26E-01 FOR SO2     AT Z = 5.15E+06 U = 2.47E-17 RHS = 5.59E-18  DT = 1.78E+06  TIME = 2.38E+08
 RETRY TIME STEP BECAUSE EMAX=  0.45783202750173391     
 N = 493  EMAX = 1.17E-01 FOR SO2     AT Z = 3.75E+06 U = 1.42E-17 RHS =-1.67E-18  DT = 1.16E+06  TIME = 2.41E+08
 N = 496  EMAX = 8.09E-02 FOR NO2     AT Z = 6.95E+06 U = 5.00E-13 RHS =-4.05E-14  DT = 2.10E+06  TIME = 2.45E+08
 N = 499  EMAX = 1.26E-01 FOR NO2     AT Z = 6.95E+06 U = 4.13E-13 RHS =-5.20E-14  DT = 3.00E+06  TIME = 2.53E+08
 N = 502  EMAX = 1.67E-01 FOR NO2     AT Z = 6.95E+06 U = 3.17E-13 RHS =-5.30E-14  DT = 3.27E+06  TIME = 2.63E+08
 N = 505  EMAX = 1.90E-01 FOR NO2     AT Z = 6.95E+06 U = 2.29E-13 RHS =-4.37E-14  DT = 3.56E+06  TIME = 2.74E+08
 RETRY TIME STEP BECAUSE EMAX=  0.38689893273427134     
 N = 508  EMAX = 1.14E-01 FOR H2CO    AT Z = 5.55E+06 U = 3.57E-11 RHS = 4.07E-12  DT = 1.96E+06  TIME = 2.78E+08
 N = 511  EMAX = 1.25E-01 FOR NO2     AT Z = 6.95E+06 U = 1.39E-13 RHS =-1.73E-14  DT = 2.80E+06  TIME = 2.85E+08
 N = 514  EMAX = 1.54E-01 FOR NO2     AT Z = 6.95E+06 U = 1.08E-13 RHS =-1.65E-14  DT = 3.05E+06  TIME = 2.94E+08
 N = 517  EMAX = 1.66E-01 FOR NO2     AT Z = 6.95E+06 U = 8.06E-14 RHS =-1.34E-14  DT = 3.32E+06  TIME = 3.04E+08
 N = 520  EMAX = 1.74E-01 FOR NO2     AT Z = 6.95E+06 U = 5.93E-14 RHS =-1.03E-14  DT = 3.62E+06  TIME = 3.15E+08
 N = 523  EMAX = 1.63E-01 FOR NO2     AT Z = 6.95E+06 U = 4.34E-14 RHS =-7.06E-15  DT = 3.26E+06  TIME = 3.26E+08
 N = 526  EMAX = 1.57E-01 FOR NO2     AT Z = 6.85E+06 U = 3.71E-13 RHS =-5.82E-14  DT = 3.55E+06  TIME = 3.37E+08
 N = 529  EMAX = 1.73E-01 FOR NO2     AT Z = 6.85E+06 U = 2.77E-13 RHS =-4.80E-14  DT = 3.86E+06  TIME = 3.49E+08
 N = 532  EMAX = 1.90E-01 FOR NO2     AT Z = 6.85E+06 U = 2.01E-13 RHS =-3.83E-14  DT = 4.21E+06  TIME = 3.61E+08
 N = 535  EMAX = 2.06E-01 FOR NO2     AT Z = 6.85E+06 U = 1.43E-13 RHS =-2.94E-14  DT = 4.58E+06  TIME = 3.75E+08
 N = 538  EMAX = 2.11E-01 FOR NO2     AT Z = 6.85E+06 U = 9.88E-14 RHS =-2.09E-14  DT = 4.53E+06  TIME = 3.90E+08
 N = 541  EMAX = 1.73E-01 FOR NO2     AT Z = 6.85E+06 U = 6.95E-14 RHS =-1.20E-14  DT = 3.31E+06  TIME = 4.02E+08
 N = 544  EMAX = 1.41E-01 FOR NO2     AT Z = 6.85E+06 U = 5.25E-14 RHS =-7.39E-15  DT = 3.87E+06  TIME = 4.12E+08
 N = 547  EMAX = 1.57E-01 FOR NO2     AT Z = 6.85E+06 U = 4.06E-14 RHS =-6.40E-15  DT = 4.52E+06  TIME = 4.25E+08
 N = 550  EMAX = 1.87E-01 FOR NO2     AT Z = 6.85E+06 U = 3.04E-14 RHS =-5.69E-15  DT = 5.82E+06  TIME = 4.42E+08
 N = 553  EMAX = 1.95E-01 FOR NO2     AT Z = 6.85E+06 U = 2.20E-14 RHS =-4.30E-15  DT = 6.34E+06  TIME = 4.61E+08
 N = 556  EMAX = 1.94E-01 FOR NO2     AT Z = 6.75E+06 U = 2.18E-13 RHS =-4.24E-14  DT = 6.91E+06  TIME = 4.82E+08
 N = 559  EMAX = 2.04E-01 FOR NO2     AT Z = 6.75E+06 U = 1.56E-13 RHS =-3.19E-14  DT = 7.52E+06  TIME = 5.05E+08
 N = 562  EMAX = 1.99E-01 FOR NO2     AT Z = 6.75E+06 U = 1.12E-13 RHS =-2.22E-14  DT = 7.45E+06  TIME = 5.28E+08
 N = 565  EMAX = 1.91E-01 FOR NO2     AT Z = 6.75E+06 U = 8.07E-14 RHS =-1.54E-14  DT = 8.11E+06  TIME = 5.53E+08
 N = 568  EMAX = 1.86E-01 FOR NO2     AT Z = 6.75E+06 U = 5.91E-14 RHS =-1.10E-14  DT = 8.83E+06  TIME = 5.80E+08
 N = 571  EMAX = 1.93E-01 FOR NO2     AT Z = 6.75E+06 U = 4.35E-14 RHS =-8.38E-15  DT = 1.14E+07  TIME = 6.13E+08
 N = 574  EMAX = 2.02E-01 FOR NO2     AT Z = 6.75E+06 U = 3.17E-14 RHS =-6.42E-15  DT = 1.46E+07  TIME = 6.55E+08
 N = 577  EMAX = 1.84E-01 FOR NO2     AT Z = 6.75E+06 U = 2.31E-14 RHS =-4.25E-15  DT = 1.59E+07  TIME = 7.04E+08
 N = 580  EMAX = 1.60E-01 FOR SO2     AT Z = 2.55E+06 U = 4.64E-19 RHS =-7.43E-20  DT = 2.05E+07  TIME = 7.63E+08
 N = 583  EMAX = 1.43E-01 FOR NO2     AT Z = 6.75E+06 U = 1.36E-14 RHS =-1.95E-15  DT = 3.46E+07  TIME = 8.45E+08
 N = 586  EMAX = 1.32E-01 FOR NO2     AT Z = 6.75E+06 U = 1.07E-14 RHS =-1.42E-15  DT = 5.85E+07  TIME = 9.83E+08
 N = 589  EMAX = 1.11E-01 FOR H2SO4   AT Z = 6.15E+06 U = 2.98E-18 RHS = 3.30E-19  DT = 8.37E+07  TIME = 1.20E+09
 N = 592  EMAX = 6.55E-02 FOR HNO2    AT Z = 2.25E+06 U = 3.56E-13 RHS =-2.33E-14  DT = 1.11E+08  TIME = 1.48E+09
 N = 595  EMAX = 9.19E-02 FOR HSO     AT Z = 1.95E+06 U = 1.02E-22 RHS =-9.35E-24  DT = 1.48E+08  TIME = 1.85E+09
 N = 598  EMAX = 7.34E-02 FOR HNO2    AT Z = 2.35E+06 U = 3.27E-13 RHS =-2.40E-14  DT = 1.97E+08  TIME = 2.34E+09
 N = 601  EMAX = 6.51E-02 FOR HNO2    AT Z = 2.35E+06 U = 2.67E-13 RHS =-1.74E-14  DT = 2.63E+08  TIME = 2.99E+09
 N = 604  EMAX = 4.81E-02 FOR HNO2    AT Z = 2.45E+06 U = 3.04E-13 RHS =-1.47E-14  DT = 4.13E+08  TIME = 3.86E+09
 N = 607  EMAX = 3.27E-02 FOR HNO2    AT Z = 2.45E+06 U = 2.69E-13 RHS =-8.80E-15  DT = 9.08E+08  TIME = 5.51E+09
 N = 610  EMAX = 9.97E-03 FOR HSO     AT Z = 1.95E+06 U = 7.51E-23 RHS =-7.49E-25  DT = 4.09E+09  TIME = 9.82E+09
 N = 613  EMAX = 1.42E-03 FOR SO2     AT Z = 2.95E+06 U = 1.79E-19 RHS = 2.53E-22  DT = 1.02E+12  TIME = 2.39E+11
 N = 616  EMAX = 2.47E-04 FOR H       AT Z = 3.05E+06 U = 4.59E-15 RHS =-1.13E-18  DT = 1.02E+15  TIME = 1.14E+14
 N = 619  EMAX = 2.39E-04 FOR HSO     AT Z = 1.95E+06 U = 7.44E-23 RHS = 1.78E-26  DT = 1.02E+18  TIME = 1.13E+17

Information on upper boundary conditions
BOVERH= 2.799E+13 VEFF(LH)=  9.981E+00 BOVERH2= 2.012E+13 VEFF(LH2)=  7.175E+00
BOVERCH4=  8.579E+12 VEFF(LCH4)=  3.060E+00 BOVERH2O-  8.267E+12 VEFF(LH2O)=  2.948E+00
VEFF(LO2)=  1.451E+00   VEFF(LCO2)=  8.783E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 1.22E-16 0.00E+00 1.80E-19 0.00E+00 7.94E-17 1.79E-04 1.05E-05 2.60E-06 9.55E-06 1.60E-05 9.15E-11
   3.50E+05 2.99E-15 0.00E+00 4.59E-17 0.00E+00 4.96E-15 1.87E-04 1.27E-05 3.19E-06 1.19E-05 1.92E-05 2.18E-09
   6.50E+05 2.94E-14 0.00E+00 1.89E-15 0.00E+00 1.14E-13 1.93E-04 1.30E-05 3.60E-06 1.35E-05 2.14E-05 2.09E-08
   9.50E+05 1.42E-13 8.98-130 1.65E-14 0.00E+00 8.95E-13 1.97E-04 1.21E-05 3.88E-06 1.46E-05 2.28E-05 9.99E-08
   1.25E+06 4.35E-13 1.96E-84 6.44E-14 0.00E+00 3.43E-12 2.00E-04 1.15E-05 4.09E-06 1.54E-05 2.38E-05 3.03E-07
   1.55E+06 1.17E-12 1.77E-58 2.09E-13 0.00E+00 1.13E-11 2.03E-04 1.25E-05 4.32E-06 1.61E-05 2.45E-05 8.05E-07
   1.85E+06 3.59E-12 4.91E-42 7.54E-13 6.91-303 4.35E-11 2.07E-04 1.89E-05 4.73E-06 1.72E-05 2.51E-05 2.41E-06
   2.15E+06 1.13E-11 1.43E-31 2.69E-12 9.02-190 1.74E-10 2.13E-04 3.71E-05 5.64E-06 1.90E-05 2.59E-05 7.45E-06
   2.45E+06 3.32E-11 6.51E-25 8.10E-12 2.02-120 6.09E-10 2.22E-04 8.82E-05 7.62E-06 2.16E-05 2.68E-05 2.16E-05
   2.75E+06 8.41E-11 9.90E-21 1.84E-11 4.66E-78 1.64E-09 2.40E-04 2.34E-04 1.17E-05 2.52E-05 2.81E-05 5.59E-05
   3.05E+06 1.64E-10 3.80E-18 3.15E-11 3.32E-52 3.28E-09 2.92E-04 7.01E-04 1.88E-05 2.83E-05 2.93E-05 1.15E-04
   3.35E+06 2.34E-10 1.58E-16 4.52E-11 2.68E-36 5.54E-09 3.75E-04 1.45E-03 2.63E-05 2.99E-05 3.01E-05 1.65E-04
