pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*468,1*470,1*475,1*1091,2*1167,2*1315,2*1378","NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+O -> NO2+O2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",3.335744005004347e-18,0.15181144498110347,-0.15181144498110347,0.0,O3,30.5
"1*390,1*411,1*468,1*470,1*478,1*670,2*911,2*1320,2*1371","HO2+O -> OH+O2
OH+O3 -> HO2+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.26360732747152e-18,0.14852846725980196,-0.14852846725980196,0.0,O3,30.5
"1*390,1*411,1*462,1*467,1*670,2*911,2*1320,2*1371","HO2+O -> OH+O2
OH+O3 -> HO2+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
NO2+hv -> NO+O
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.108750712356228e-18,0.1414808621467398,-0.1414808621467398,0.0,O3,30.5
"2*391,1*401,1*405,1*448,1*449,1*1091,2*1300","2(HCO+O2 -> HO2+CO)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
2(HCO_transport -> HCO)
Net:O3 + 2HCO_transport -> H2O + O2 + 2CO",2.6583460836745723e-18,0.12098271318693962,-0.12098271318693962,0.0,O3,30.5
"1*400,1*405,1*448,1*449,2*911,1*1091,2*1320,2*1371","OH+OH+M -> H2O2+M
H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.5882395209977784e-18,0.11779212704883803,-0.11779212704883803,0.0,O3,30.5
"1*493,1*645,1*741,1*1091,1*1292,1*1377","CH3O2+O -> CH3O+O2
H2CO+hv -> CO+H2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> H2 + 2O2 + CO + H_transport",2.3390241708545466e-18,0.10645020681756226,-0.10645020681756226,0.0,O3,30.5
"1*390,1*398,1*645,1*1091,1*1295,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
H2CO+hv -> CO+H2
O3+M -> O+O2+M
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> H2 + O2 + CO + OH_transport",2.3265241741335546e-18,0.10588132546406931,-0.10588132546406931,0.0,O3,30.5
"1*412,1*659,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
HO2+hv -> OH+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",2.3202886441650624e-18,0.10559754325136965,-0.10559754325136965,0.0,O3,30.5
"1*398,1*473,1*477,1*658,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",2.3171017377458044e-18,0.10545250548234382,-0.10545250548234382,0.0,O3,30.5
"1*389,1*472,1*476,1*1091,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
NO2+O+M -> NO3+M
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",2.2905305454094657e-18,0.10424323669631023,-0.10424323669631023,0.0,O3,30.5
"2*15,1*338,1*674,2*1292","2(CO+OH -> CO2+H)
O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(H -> H_transport)
Net:H2O + 2CO + O3 -> O2 + 2CO2 + 2H_transport",2.2448538562055856e-18,0.1021644668088156,-0.1021644668088156,0.0,O3,30.5
"1*473,1*476,1*659,1*1296","NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
HO2+hv -> OH+O
O -> O_transport
Net:O3 -> O2 + O_transport",2.0547738827361458e-18,0.09351382833323874,-0.09351382833323874,0.0,O3,30.5
"1*11,1*411,1*448,1*670,1*1167,1*1292,1*1315,1*1378","O+OH -> O2+H
OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
HSO3+M -> SO2+OH+M
H -> H_transport
SO2 -> SO2_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> 2O2 + H_transport + SO2_transport",1.9611795215353484e-18,0.08925430026553922,-0.08925430026553922,0.0,O3,30.5
"1*412,1*448,1*670,1*1173,1*1295,1*1296,1*1301,1*1377","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3O2+M -> CH3+O2+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> O2 + OH_transport + O_transport + H2CO_transport",1.742964118179909e-18,0.07932320373929952,-0.07932320373929952,0.0,O3,30.5
"1*391,1*473,1*477,1*658,1*1295,1*1300","HCO+O2 -> HO2+CO
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",1.731771202263376e-18,0.07881380831318419,-0.07881380831318419,0.0,O3,30.5
"1*27,1*493,1*701,1*741,1*911,1*1091,2*1292,1*1320,1*1371,1*1377","H2CO+OH -> HCO+H2O
CH3O2+O -> CH3O+O2
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
2(H -> H_transport)
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3O2_transport -> CH3O2
Net:O3 + HCNOH_transport + CH3O2_transport -> H2O + 2O2 + CO + 2H_transport + HCN_transport",1.6796077049768583e-18,0.07643982041529578,-0.07643982041529578,0.0,O3,30.5
"1*27,1*390,1*398,1*701,1*1091,1*1292,1*1366","H2CO+OH -> HCO+H2O
HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
HCO+M -> H+CO+M
O3+M -> O+O2+M
H -> H_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> H2O + O2 + CO + H_transport",1.670631700766909e-18,0.07603131779422397,-0.07603131779422397,0.0,O3,30.5
err,err_pathways,0.0,0.0,0.0,0.0,O3,30.5
