case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,15.75,195.7,0.1041,4.706e-07,1813128331000.087
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,16.25,193.9,0.09544,5.217e-07,1859902489049.6565
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,16.75,192.3,0.0874,5.821e-07,1916224837273.0608
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,17.25,190.9,0.07998,6.527e-07,1980641166728.2563
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,17.75,189.6,0.07315,7.306e-07,2041608112063.4114
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,18.25,188.7,0.06687,8.048e-07,2065685057924.8965
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,18.75,187.8,0.0611,8.554e-07,2015726408107.5369
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,19.25,187.1,0.05581,8.583e-07,1854360060697.5486
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,19.75,186.4,0.05096,7.997e-07,1583533752492.8447
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,20.25,185.9,0.04652,6.866e-07,1244459687141.9106
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,20.75,185.3,0.04245,5.47e-07,907624726540.8762
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,21.25,184.8,0.03873,4.138e-07,628134624773.1621
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,21.75,184.2,0.03533,3.072e-07,426768091028.74744
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,22.25,183.7,0.03222,2.308e-07,293203332140.37494
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,22.75,183.1,0.02937,1.787e-07,207614112904.55334
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,23.25,182.6,0.02677,1.433e-07,152163505796.1221
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,23.75,182.1,0.02439,1.186e-07,115054407661.2023
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,24.25,181.6,0.02222,1.004e-07,88977180664.02678
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,24.75,181.1,0.02024,8.637e-08,69915214559.02953
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,25.25,180.6,0.01843,7.489e-08,55353888824.30238
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,25.75,180.3,0.01677,6.53e-08,43991344401.97177
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,26.25,180.0,0.01527,5.709e-08,35078684010.201
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,26.75,179.8,0.0139,5.013e-08,28069813995.385025
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,27.25,179.7,0.01265,4.418e-08,22526041363.900074
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,27.75,179.7,0.01151,3.903e-08,18106833793.346405
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,28.25,179.7,0.01047,3.459e-08,14597076494.53881
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,28.75,179.9,0.009533,3.069e-08,11779098010.303215
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,29.25,180.1,0.008677,2.729e-08,9523051602.031889
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,29.75,180.2,0.007899,2.436e-08,7734127520.682662
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,30.25,180.3,0.007191,2.177e-08,6288813396.300352
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,30.75,180.2,0.006547,1.952e-08,5136698612.3495035
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,31.25,180.0,0.00596,1.756e-08,4211288394.8861084
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,31.75,179.7,0.005425,1.576e-08,3446073974.2926054
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,32.25,179.1,0.004937,1.42e-08,2835127555.6403413
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,32.75,178.5,0.004491,1.274e-08,2321619163.5025177
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,33.25,177.7,0.004085,1.14e-08,1898131085.8833034
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,33.75,176.9,0.003713,1.017e-08,1546090054.720134
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,34.25,176.2,0.003374,9.046e-09,1254620775.7436984
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,34.75,175.4,0.003065,8.013e-09,1014174647.7395123
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,35.25,174.7,0.002783,7.098e-09,818979467.3365504
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,35.75,174.2,0.002526,6.277e-09,659255924.7825211
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,36.25,173.8,0.002293,5.56e-09,531307310.39490336
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,36.75,173.4,0.00208,4.948e-09,429893273.79354256
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,37.25,173.2,0.001887,4.407e-09,347763325.62426454
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,37.75,173.1,0.001712,3.953e-09,283171945.2006859
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,38.25,173.0,0.001552,3.568e-09,231839364.04340827
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,38.75,172.9,0.001408,3.241e-09,191162811.79305613
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,39.25,172.9,0.001277,2.967e-09,158719456.48601788
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,39.75,172.8,0.001158,2.739e-09,132945478.29800814
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,40.25,172.8,0.001051,2.547e-09,112203044.24465114
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,40.75,172.7,0.000953,2.389e-09,95484621.33391349
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,41.25,172.6,0.0008643,2.262e-09,82041395.6041952
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,41.75,172.5,0.0007838,2.16e-09,71086417.55025919
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,42.25,172.3,0.0007108,2.084e-09,62269671.35692191
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,42.75,172.0,0.0006445,2.034e-09,55202931.44240372
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,43.25,171.8,0.0005843,2.006e-09,49415178.99347721
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,43.75,171.4,0.0005296,2.007e-09,44916018.14986316
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,44.25,171.1,0.00048,2.037e-09,41390338.11667558
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,44.75,170.7,0.0004349,2.099e-09,38733348.416617885
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,45.25,170.3,0.000394,2.203e-09,36915842.832961604
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,45.75,169.9,0.0003569,2.359e-09,35892013.902030565
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,46.25,169.4,0.0003232,2.582e-09,35680497.51336807
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,46.75,169.0,0.0002926,2.892e-09,36266247.670393884
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,47.25,168.6,0.0002648,3.318e-09,37744485.470960714
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,47.75,168.3,0.0002396,3.898e-09,40194002.00556778
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,48.25,167.9,0.0002168,4.669e-09,43666579.39714018
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,48.75,167.6,0.0001961,5.664e-09,48000254.64832283
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,49.25,167.4,0.0001774,6.9e-09,52961950.35760946
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,49.75,167.2,0.0001604,8.395e-09,58331817.53670863
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,50.25,167.0,0.000145,1.015e-08,63831388.3651602
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,50.75,166.8,0.0001311,1.215e-08,69167111.69683407
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,51.25,166.9,0.0001186,1.426e-08,73394682.34670635
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,51.75,167.0,0.0001072,1.649e-08,76668274.15795338
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,52.25,167.1,9.696e-05,1.874e-08,78759411.21453156
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,52.75,167.2,8.769e-05,2.092e-08,79467983.78479804
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,53.25,167.6,7.931e-05,2.276e-08,78008676.66726367
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,53.75,168.1,7.176e-05,2.414e-08,74639496.25542496
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,54.25,168.7,6.495e-05,2.509e-08,69965098.75264572
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,54.75,169.2,5.88e-05,2.557e-08,64361241.47987161
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,55.25,169.8,5.326e-05,2.554e-08,58023121.15039263
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,55.75,170.8,4.826e-05,2.47e-08,50549064.40556755
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,56.25,171.9,4.375e-05,2.328e-08,42914284.29660651
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,56.75,173.1,3.97e-05,2.153e-08,35764667.02397735
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,57.25,174.3,3.604e-05,1.954e-08,29263661.99402443
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,57.75,175.5,3.275e-05,1.743e-08,23558535.425056174
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,58.25,177.1,2.978e-05,1.51e-08,18390765.080247313
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,58.75,179.0,2.71e-05,1.277e-08,14003089.818851324
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,59.25,180.9,2.469e-05,1.065e-08,10528072.043874642
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,59.75,182.8,2.251e-05,8.766e-09,7818392.825637689
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,60.25,184.7,2.055e-05,7.132e-09,5747420.631045764
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,60.75,186.8,1.878e-05,5.703e-09,4152778.858773463
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,61.25,189.5,1.718e-05,4.446e-09,2919443.8099625628
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,61.75,192.2,1.573e-05,3.441e-09,2039749.0016324492
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,62.25,194.9,1.443e-05,2.648e-09,1420002.7651052622
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,62.75,197.6,1.325e-05,2.027e-09,984463.0130423643
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,63.25,200.3,1.218e-05,1.546e-09,680914.442580011
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,63.75,203.3,1.121e-05,1.167e-09,466074.9990101837
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,64.25,206.5,1.033e-05,8.753e-10,317142.110012034
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,64.75,209.6,9.531e-06,6.559e-10,216023.7692231686
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,65.25,212.8,8.805e-06,4.914e-10,147268.4127842089
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,65.75,216.0,8.144e-06,3.684e-10,100605.1823775952
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,66.25,219.2,7.541e-06,2.766e-10,68921.90678357215
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,66.75,222.3,6.991e-06,2.08e-10,47378.34561650065
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,67.25,225.5,6.487e-06,1.568e-10,32670.826957197296
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,67.75,228.6,6.027e-06,1.185e-10,22628.722314393934
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,68.25,231.8,5.605e-06,8.976e-11,15720.33318756756
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,68.75,235.0,5.217e-06,6.823e-11,10970.970898468764
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,69.25,238.1,4.861e-06,5.204e-11,7695.205655050742
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,69.75,241.3,4.534e-06,3.983e-11,5420.648139140682
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,70.25,245.9,4.233e-06,2.968e-11,3700.5847405030595
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,70.75,251.2,3.958e-06,2.191e-11,2500.4331596236793
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,71.25,256.5,3.706e-06,1.627e-11,1702.637976128121
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,71.75,261.8,3.475e-06,1.215e-11,1168.0949919799484
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,72.25,267.1,3.262e-06,9.136e-12,808.1330659149074
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,72.75,272.4,3.066e-06,6.909e-12,563.2444970023881
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,73.25,277.7,2.886e-06,5.257e-12,395.7082832702336
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,73.75,283.0,2.719e-06,4.021e-12,279.81665620475457
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,74.25,292.0,2.565e-06,2.902e-12,184.63696103530899
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,74.75,301.1,2.425e-06,2.111e-12,123.14192491347944
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,75.25,310.1,2.296e-06,1.55e-12,83.12248781839043
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,75.75,319.2,2.178e-06,1.149e-12,56.78475269969066
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,76.25,328.2,2.068e-06,8.594e-13,39.22148423385244
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,76.75,337.3,1.967e-06,6.485e-13,27.391430681219276
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,77.25,346.3,1.874e-06,4.936e-13,19.346792036812676
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,77.75,355.4,1.787e-06,3.787e-13,13.791742863861158
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,78.25,364.4,1.706e-06,2.929e-13,9.932000838190575
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,78.75,373.7,1.63e-06,2.277e-13,7.193566363389703
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,79.25,383.0,1.56e-06,1.779e-13,5.248298040452905
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,79.75,392.4,1.495e-06,1.4e-13,3.8632867711701215
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,80.25,401.8,1.433e-06,1.11e-13,2.8673186142181626
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,80.75,411.2,1.376e-06,8.849e-14,2.1447478460286398
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,81.25,420.6,1.322e-06,7.1e-14,1.6163568677521136
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,81.75,430.0,1.271e-06,5.73e-14,1.226728441007698
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,82.25,439.3,1.223e-06,4.649e-14,0.9374357619679514
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,82.75,448.7,1.178e-06,3.791e-14,0.720874598720527
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,83.25,458.1,1.136e-06,3.106e-14,0.5578741116857348
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,83.75,467.5,1.096e-06,2.557e-14,0.43418656830005187
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,84.25,476.9,1.058e-06,2.114e-14,0.33968787527408423
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,84.75,485.8,1.022e-06,1.763e-14,0.26863488831234045
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,85.25,493.3,9.878e-07,1.498e-14,0.21726333267919848
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,85.75,500.7,9.553e-07,1.277e-14,0.17646955922275692
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,86.25,508.1,9.244e-07,1.091e-14,0.14376468258265668
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,86.75,515.6,8.949e-07,9.355e-15,0.1176040041020027
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,87.25,523.0,8.668e-07,8.04e-15,0.09651392546875594
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,87.75,530.4,8.4e-07,6.928e-15,0.07946947921852308
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,88.25,537.9,8.144e-07,5.985e-15,0.06563221974670667
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,88.75,545.3,7.899e-07,5.184e-15,0.05438990826454014
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,89.25,552.8,7.665e-07,4.502e-15,0.045213313180629135
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,89.75,560.2,7.441e-07,3.92e-15,0.03771299160132523
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,90.25,567.6,7.227e-07,3.422e-15,0.0315582120824977
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,90.75,575.1,7.022e-07,2.995e-15,0.02648689205287407
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,91.25,582.5,6.826e-07,2.628e-15,0.022305524120044596
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,91.75,589.9,6.637e-07,2.313e-15,0.01884888963612399
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,92.25,597.4,6.457e-07,2.042e-15,0.01598593428025887
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,92.75,603.7,6.284e-07,1.824e-15,0.013751705142020508
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,93.25,608.7,6.117e-07,1.649e-15,0.012002523133936275
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,93.75,613.7,5.957e-07,1.496e-15,0.010517675989020451
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,94.25,618.7,5.802e-07,1.36e-15,0.00923747410866761
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,94.75,623.7,5.653e-07,1.239e-15,0.008133758341088372
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,95.25,628.7,5.509e-07,1.131e-15,0.007178085619836024
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,95.75,633.7,5.371e-07,1.035e-15,0.006353726440604099
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,96.25,638.7,5.237e-07,9.489e-16,0.005635375009022115
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,96.75,643.7,5.108e-07,8.72e-16,0.005011879049441142
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,97.25,648.7,4.983e-07,8.03e-16,0.004467651122458119
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,97.75,653.8,4.863e-07,7.411e-16,0.003992573169258645
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,98.25,658.8,4.747e-07,6.854e-16,0.0035770619254053256
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,98.75,663.8,4.635e-07,6.352e-16,0.00321247456021994
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,99.25,668.8,4.526e-07,5.902e-16,0.0028929052369487387
pal0p1,0.1% PAL,atmos,PTZ_mixingratios_out.dist,90.3701,99.75,673.8,4.421e-07,5.52e-16,0.002623283957194968
