 N = 187  EMAX = 9.79E-02 FOR NO2     AT Z = 7.05E+06 U = 1.27E-11 RHS = 1.24E-12  DT = 6.22E+02  TIME = 1.37E+04
 N = 190  EMAX = 1.02E-01 FOR NO2     AT Z = 7.15E+06 U = 5.21E-12 RHS = 5.32E-13  DT = 7.53E+02  TIME = 1.58E+04
 N = 193  EMAX = 1.05E-01 FOR NO2     AT Z = 7.15E+06 U = 6.96E-12 RHS = 7.29E-13  DT = 8.28E+02  TIME = 1.81E+04
 N = 196  EMAX = 9.51E-02 FOR NO2     AT Z = 7.15E+06 U = 9.27E-12 RHS = 8.81E-13  DT = 1.00E+03  TIME = 2.07E+04
 N = 199  EMAX = 9.88E-02 FOR NO2     AT Z = 7.25E+06 U = 3.23E-12 RHS = 3.19E-13  DT = 1.33E+03  TIME = 2.40E+04
 N = 202  EMAX = 1.02E-01 FOR NO2     AT Z = 7.25E+06 U = 4.31E-12 RHS = 4.39E-13  DT = 1.47E+03  TIME = 2.81E+04
 N = 205  EMAX = 9.40E-02 FOR NO2     AT Z = 7.25E+06 U = 5.69E-12 RHS = 5.35E-13  DT = 1.95E+03  TIME = 3.30E+04
 N = 208  EMAX = 9.13E-02 FOR NO2     AT Z = 7.35E+06 U = 1.85E-12 RHS = 1.69E-13  DT = 2.60E+03  TIME = 3.94E+04
 N = 211  EMAX = 9.89E-02 FOR H2O2    AT Z = 8.05E+06 U = 2.76E-10 RHS =-2.73E-11  DT = 3.15E+03  TIME = 4.78E+04
 N = 214  EMAX = 1.03E-01 FOR H2O2    AT Z = 8.05E+06 U = 1.99E-10 RHS =-2.04E-11  DT = 3.15E+03  TIME = 5.72E+04
 N = 217  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.15E+06 U = 1.25E-10 RHS =-1.33E-11  DT = 3.46E+03  TIME = 6.69E+04
 N = 220  EMAX = 1.02E-01 FOR H2O2    AT Z = 8.35E+06 U = 6.13E-11 RHS =-6.23E-12  DT = 3.46E+03  TIME = 7.73E+04
 N = 223  EMAX = 1.06E-01 FOR H2O2    AT Z = 8.45E+06 U = 3.57E-11 RHS =-3.78E-12  DT = 3.81E+03  TIME = 8.80E+04
 N = 226  EMAX = 1.01E-01 FOR H2O2    AT Z = 8.55E+06 U = 2.01E-11 RHS =-2.04E-12  DT = 3.81E+03  TIME = 9.95E+04
 N = 229  EMAX = 1.06E-01 FOR H2O2    AT Z = 8.65E+06 U = 1.12E-11 RHS =-1.19E-12  DT = 4.19E+03  TIME = 1.12E+05
 N = 232  EMAX = 1.02E-01 FOR H2O2    AT Z = 8.85E+06 U = 4.67E-12 RHS =-4.75E-13  DT = 4.19E+03  TIME = 1.24E+05
 N = 235  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.95E+06 U = 2.56E-12 RHS =-2.73E-13  DT = 4.61E+03  TIME = 1.37E+05
 N = 238  EMAX = 1.03E-01 FOR H2O2    AT Z = 9.15E+06 U = 1.03E-12 RHS =-1.06E-13  DT = 4.61E+03  TIME = 1.51E+05
 N = 241  EMAX = 9.98E-02 FOR H2O2    AT Z = 9.35E+06 U = 4.18E-13 RHS =-4.17E-14  DT = 5.07E+03  TIME = 1.65E+05
 N = 244  EMAX = 1.05E-01 FOR H2O2    AT Z = 9.55E+06 U = 1.73E-13 RHS =-1.82E-14  DT = 5.07E+03  TIME = 1.80E+05
 N = 247  EMAX = 1.03E-01 FOR H2O2    AT Z = 9.95E+06 U = 6.01E-14 RHS =-6.20E-15  DT = 5.07E+03  TIME = 1.95E+05
 N = 250  EMAX = 1.00E-01 FOR H2O2    AT Z = 9.95E+06 U = 4.35E-14 RHS =-4.36E-15  DT = 5.07E+03  TIME = 2.10E+05
 N = 253  EMAX = 1.00E-01 FOR H2O2    AT Z = 9.95E+06 U = 3.16E-14 RHS =-3.17E-15  DT = 5.57E+03  TIME = 2.27E+05
 N = 256  EMAX = 9.91E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.32E-14 RHS =-2.30E-15  DT = 7.42E+03  TIME = 2.45E+05
 N = 259  EMAX = 9.71E-02 FOR N2O     AT Z = 8.65E+06 U = 4.07E-12 RHS =-3.95E-13  DT = 9.87E+03  TIME = 2.70E+05
 N = 262  EMAX = 9.70E-02 FOR N2O     AT Z = 8.75E+06 U = 3.01E-12 RHS =-2.92E-13  DT = 1.09E+04  TIME = 2.99E+05
 N = 265  EMAX = 1.05E-01 FOR N2O     AT Z = 8.75E+06 U = 2.20E-12 RHS =-2.30E-13  DT = 1.19E+04  TIME = 3.33E+05
 N = 268  EMAX = 1.03E-01 FOR N2O     AT Z = 8.95E+06 U = 1.73E-12 RHS =-1.79E-13  DT = 1.31E+04  TIME = 3.70E+05
 N = 271  EMAX = 1.03E-01 FOR N2O     AT Z = 9.05E+06 U = 1.34E-12 RHS =-1.37E-13  DT = 1.45E+04  TIME = 4.11E+05
 N = 274  EMAX = 1.04E-01 FOR N2O     AT Z = 9.25E+06 U = 1.09E-12 RHS =-1.14E-13  DT = 1.59E+04  TIME = 4.57E+05
 N = 277  EMAX = 1.00E-01 FOR N2O     AT Z = 9.55E+06 U = 9.06E-13 RHS =-9.06E-14  DT = 1.59E+04  TIME = 5.05E+05
 N = 280  EMAX = 1.08E-01 FOR N2O     AT Z = 9.95E+06 U = 6.25E-13 RHS =-6.73E-14  DT = 1.75E+04  TIME = 5.55E+05
 N = 283  EMAX = 1.04E-01 FOR N2O     AT Z = 9.95E+06 U = 4.46E-13 RHS =-4.62E-14  DT = 1.75E+04  TIME = 6.08E+05
 N = 286  EMAX = 1.05E-01 FOR N2O     AT Z = 9.95E+06 U = 3.23E-13 RHS =-3.39E-14  DT = 1.92E+04  TIME = 6.62E+05
 N = 289  EMAX = 1.01E-01 FOR N2O     AT Z = 9.95E+06 U = 2.35E-13 RHS =-2.38E-14  DT = 2.12E+04  TIME = 7.22E+05
 N = 292  EMAX = 9.85E-02 FOR N2O     AT Z = 9.95E+06 U = 1.72E-13 RHS =-1.70E-14  DT = 2.82E+04  TIME = 7.92E+05
 N = 295  EMAX = 8.99E-02 FOR N2O     AT Z = 9.95E+06 U = 1.27E-13 RHS =-1.14E-14  DT = 3.75E+04  TIME = 8.85E+05
 N = 298  EMAX = 1.02E-01 FOR H2SO4   AT Z = 9.95E+06 U = 1.03E-16 RHS =-1.05E-17  DT = 4.54E+04  TIME = 1.01E+06
 N = 301  EMAX = 9.94E-02 FOR H2SO4   AT Z = 9.95E+06 U = 7.49E-17 RHS =-7.44E-18  DT = 4.99E+04  TIME = 1.15E+06
 N = 304  EMAX = 1.04E-01 FOR H2SO4   AT Z = 9.95E+06 U = 5.39E-17 RHS =-5.58E-18  DT = 4.99E+04  TIME = 1.29E+06
 N = 307  EMAX = 1.06E-01 FOR H2SO4   AT Z = 9.95E+06 U = 3.91E-17 RHS =-4.13E-18  DT = 5.49E+04  TIME = 1.45E+06
 N = 310  EMAX = 1.05E-01 FOR H2SO4   AT Z = 9.95E+06 U = 2.82E-17 RHS =-2.95E-18  DT = 6.04E+04  TIME = 1.62E+06
 N = 313  EMAX = 9.91E-02 FOR H2SO4   AT Z = 9.95E+06 U = 2.05E-17 RHS =-2.04E-18  DT = 7.31E+04  TIME = 1.81E+06
 N = 316  EMAX = 9.41E-02 FOR H2SO4   AT Z = 9.95E+06 U = 1.51E-17 RHS =-1.42E-18  DT = 8.84E+04  TIME = 2.03E+06
 N = 319  EMAX = 8.39E-02 FOR H2SO4   AT Z = 9.95E+06 U = 1.13E-17 RHS =-9.47E-19  DT = 1.18E+05  TIME = 2.33E+06
 N = 322  EMAX = 5.91E-02 FOR H2SO4   AT Z = 9.95E+06 U = 8.89E-18 RHS =-5.25E-19  DT = 1.57E+05  TIME = 2.72E+06
 N = 325  EMAX = 6.63E-02 FOR H2SO4   AT Z = 1.35E+06 U = 5.42E-13 RHS =-3.59E-14  DT = 2.08E+05  TIME = 3.23E+06
 N = 328  EMAX = 7.96E-02 FOR H2SO4   AT Z = 1.45E+06 U = 2.36E-13 RHS =-1.87E-14  DT = 2.77E+05  TIME = 3.92E+06
 N = 331  EMAX = 8.75E-02 FOR H2SO4   AT Z = 1.45E+06 U = 1.87E-13 RHS =-1.64E-14  DT = 3.69E+05  TIME = 4.84E+06
 N = 334  EMAX = 9.65E-02 FOR H2SO4   AT Z = 1.55E+06 U = 8.61E-14 RHS =-8.31E-15  DT = 4.91E+05  TIME = 6.06E+06
 N = 337  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.65E+06 U = 4.19E-14 RHS =-4.25E-15  DT = 5.95E+05  TIME = 7.69E+06
 N = 340  EMAX = 9.96E-02 FOR H2SO4   AT Z = 1.65E+06 U = 3.23E-14 RHS =-3.21E-15  DT = 7.92E+05  TIME = 9.66E+06
 N = 343  EMAX = 1.05E-01 FOR H2SO4   AT Z = 1.85E+06 U = 1.13E-14 RHS =-1.18E-15  DT = 9.58E+05  TIME = 1.23E+07
 N = 346  EMAX = 1.02E-01 FOR H2SO4   AT Z = 1.95E+06 U = 5.73E-15 RHS =-5.82E-16  DT = 1.16E+06  TIME = 1.54E+07
 N = 349  EMAX = 9.40E-02 FOR H2SO4   AT Z = 2.15E+06 U = 1.87E-15 RHS =-1.75E-16  DT = 1.54E+06  TIME = 1.93E+07
 N = 352  EMAX = 8.68E-02 FOR H2SO4   AT Z = 2.45E+06 U = 3.69E-16 RHS =-3.20E-17  DT = 2.05E+06  TIME = 2.44E+07
 N = 355  EMAX = 9.16E-02 FOR H2SO4   AT Z = 3.95E+06 U = 5.26E-15 RHS =-4.82E-16  DT = 2.73E+06  TIME = 3.12E+07
 N = 358  EMAX = 9.99E-02 FOR H2SO4   AT Z = 3.95E+06 U = 3.87E-15 RHS =-3.87E-16  DT = 3.31E+06  TIME = 3.99E+07
 N = 361  EMAX = 9.66E-02 FOR H2SO4   AT Z = 4.05E+06 U = 2.86E-15 RHS =-2.76E-16  DT = 3.64E+06  TIME = 4.99E+07
 N = 364  EMAX = 1.16E-01 FOR HSO     AT Z = 1.95E+06 U = 7.79E-19 RHS =-9.02E-20  DT = 4.00E+06  TIME = 6.15E+07
 N = 367  EMAX = 1.75E-01 FOR HSO     AT Z = 1.95E+06 U = 5.82E-19 RHS =-1.02E-19  DT = 4.36E+06  TIME = 7.47E+07
 N = 370  EMAX = 1.99E-01 FOR HSO     AT Z = 1.95E+06 U = 4.00E-19 RHS =-7.95E-20  DT = 4.31E+06  TIME = 8.82E+07
 N = 373  EMAX = 1.88E-01 FOR HSO     AT Z = 1.95E+06 U = 2.65E-19 RHS =-4.99E-20  DT = 4.27E+06  TIME = 1.02E+08
 N = 376  EMAX = 1.88E-01 FOR HSO     AT Z = 1.95E+06 U = 1.81E-19 RHS =-3.39E-20  DT = 4.23E+06  TIME = 1.15E+08
 N = 379  EMAX = 1.88E-01 FOR SO2     AT Z = 2.85E+06 U = 8.35E-17 RHS =-1.57E-17  DT = 4.19E+06  TIME = 1.28E+08
 N = 382  EMAX = 1.95E-01 FOR H2CO    AT Z = 6.05E+06 U = 3.84E-11 RHS = 7.49E-12  DT = 3.73E+06  TIME = 1.41E+08
 N = 385  EMAX = 1.97E-01 FOR NO2     AT Z = 7.25E+06 U = 2.82E-13 RHS =-5.56E-14  DT = 4.06E+06  TIME = 1.53E+08
 N = 388  EMAX = 2.19E-01 FOR NO2     AT Z = 7.25E+06 U = 1.89E-13 RHS =-4.15E-14  DT = 4.42E+06  TIME = 1.67E+08
 N = 391  EMAX = 2.41E-01 FOR H2CO    AT Z = 5.85E+06 U = 1.85E-11 RHS = 4.46E-12  DT = 4.38E+06  TIME = 1.81E+08
 N = 394  EMAX = 2.56E-01 FOR NO2     AT Z = 7.15E+06 U = 6.24E-13 RHS =-1.60E-13  DT = 4.77E+06  TIME = 1.95E+08
 N = 397  EMAX = 2.78E-01 FOR NO2     AT Z = 7.15E+06 U = 3.77E-13 RHS =-1.05E-13  DT = 4.72E+06  TIME = 2.11E+08
 N = 400  EMAX = 2.56E-01 FOR NO2     AT Z = 7.15E+06 U = 2.27E-13 RHS =-5.82E-14  DT = 4.21E+06  TIME = 2.24E+08
 N = 403  EMAX = 2.52E-01 FOR NO2     AT Z = 7.15E+06 U = 1.41E-13 RHS =-3.54E-14  DT = 4.58E+06  TIME = 2.38E+08
 RETRY TIME STEP BECAUSE EMAX=  0.89796258899790959     
 N = 406  EMAX = 1.65E-01 FOR SO2     AT Z = 2.85E+06 U = 2.52E-18 RHS = 4.16E-19  DT = 1.85E+06  TIME = 2.42E+08
 N = 409  EMAX = 4.54E-01 FOR SO2     AT Z = 4.05E+06 U = 9.17E-18 RHS = 4.16E-18  DT = 1.50E+06  TIME = 2.48E+08
 RETRY TIME STEP BECAUSE EMAX=  0.45353083914446179     
 N = 412  EMAX = 4.59E-02 FOR NO2     AT Z = 7.15E+06 U = 6.96E-14 RHS =-3.20E-15  DT = 1.31E+06  TIME = 2.49E+08
 N = 415  EMAX = 8.44E-02 FOR NO2     AT Z = 7.05E+06 U = 5.48E-13 RHS =-4.63E-14  DT = 2.44E+06  TIME = 2.54E+08
 N = 418  EMAX = 1.30E-01 FOR NO2     AT Z = 7.05E+06 U = 4.47E-13 RHS =-5.80E-14  DT = 2.95E+06  TIME = 2.62E+08
 N = 421  EMAX = 1.64E-01 FOR NO2     AT Z = 7.05E+06 U = 3.40E-13 RHS =-5.59E-14  DT = 3.22E+06  TIME = 2.72E+08
 N = 424  EMAX = 1.86E-01 FOR NO2     AT Z = 7.05E+06 U = 2.47E-13 RHS =-4.58E-14  DT = 3.50E+06  TIME = 2.83E+08
 N = 427  EMAX = 1.84E-01 FOR NO2     AT Z = 7.05E+06 U = 1.73E-13 RHS =-3.18E-14  DT = 3.12E+06  TIME = 2.93E+08
 N = 430  EMAX = 1.77E-01 FOR NO2     AT Z = 7.05E+06 U = 1.23E-13 RHS =-2.18E-14  DT = 3.40E+06  TIME = 3.04E+08
 N = 433  EMAX = 1.84E-01 FOR NO2     AT Z = 7.05E+06 U = 8.84E-14 RHS =-1.63E-14  DT = 3.70E+06  TIME = 3.15E+08
 N = 436  EMAX = 1.90E-01 FOR NO2     AT Z = 7.05E+06 U = 6.28E-14 RHS =-1.19E-14  DT = 4.03E+06  TIME = 3.27E+08
 N = 439  EMAX = 1.63E-01 FOR H2CO    AT Z = 5.45E+06 U = 1.54E-11 RHS = 2.51E-12  DT = 2.94E+06  TIME = 3.38E+08
 N = 442  EMAX = 1.41E-01 FOR NO2     AT Z = 6.95E+06 U = 3.48E-13 RHS =-4.89E-14  DT = 3.56E+06  TIME = 3.48E+08
 N = 445  EMAX = 1.47E-01 FOR NO2     AT Z = 6.95E+06 U = 2.66E-13 RHS =-3.92E-14  DT = 3.52E+06  TIME = 3.58E+08
 N = 448  EMAX = 1.65E-01 FOR NO2     AT Z = 6.95E+06 U = 2.01E-13 RHS =-3.31E-14  DT = 3.83E+06  TIME = 3.70E+08
 RETRY TIME STEP BECAUSE EMAX=  0.96019367426869462     
 RETRY TIME STEP BECAUSE EMAX=   1.0612069244292854     
 N = 451  EMAX = 6.05E-02 FOR NO2     AT Z = 6.95E+06 U = 1.68E-13 RHS =-1.01E-14  DT = 1.05E+06  TIME = 3.71E+08
 N = 454  EMAX = 7.21E-02 FOR NO2     AT Z = 6.95E+06 U = 1.49E-13 RHS =-1.07E-14  DT = 2.26E+06  TIME = 3.75E+08
 N = 457  EMAX = 7.89E-02 FOR NO2     AT Z = 6.95E+06 U = 1.28E-13 RHS =-1.01E-14  DT = 2.01E+06  TIME = 3.82E+08
 N = 460  EMAX = 1.07E-01 FOR NO2     AT Z = 6.95E+06 U = 1.08E-13 RHS =-1.16E-14  DT = 3.40E+06  TIME = 3.90E+08
 N = 463  EMAX = 1.46E-01 FOR NO2     AT Z = 6.95E+06 U = 8.68E-14 RHS =-1.27E-14  DT = 4.12E+06  TIME = 4.01E+08
 N = 466  EMAX = 1.71E-01 FOR NO2     AT Z = 6.95E+06 U = 6.57E-14 RHS =-1.12E-14  DT = 4.49E+06  TIME = 4.14E+08
 N = 469  EMAX = 2.14E-01 FOR SO2     AT Z = 2.85E+06 U = 2.22E-19 RHS = 4.75E-20  DT = 4.00E+06  TIME = 4.28E+08
 N = 472  EMAX = 1.49E-01 FOR NO2     AT Z = 6.95E+06 U = 3.66E-14 RHS =-5.48E-15  DT = 4.84E+06  TIME = 4.42E+08
 N = 475  EMAX = 1.98E-01 FOR SO2     AT Z = 3.65E+06 U = 6.84E-19 RHS =-1.36E-19  DT = 5.27E+06  TIME = 4.58E+08
 N = 478  EMAX = 1.55E-01 FOR SO2     AT Z = 3.25E+06 U = 2.99E-19 RHS =-4.65E-20  DT = 5.21E+06  TIME = 4.74E+08
 N = 481  EMAX = 1.56E-01 FOR NO2     AT Z = 6.85E+06 U = 1.88E-13 RHS =-2.95E-14  DT = 5.68E+06  TIME = 4.91E+08
 N = 484  EMAX = 1.67E-01 FOR NO2     AT Z = 6.85E+06 U = 1.43E-13 RHS =-2.38E-14  DT = 5.98E+06  TIME = 5.11E+08
 RETRY TIME STEP BECAUSE EMAX=  0.39937878142823091     
 N = 487  EMAX = 1.00E-01 FOR NO2     AT Z = 6.85E+06 U = 1.14E-13 RHS =-1.14E-14  DT = 3.89E+06  TIME = 5.18E+08
 N = 490  EMAX = 1.40E+00 FOR SO2     AT Z = 2.65E+06 U = 1.81E-19 RHS =-2.54E-19  DT = 5.91E+06  TIME = 5.33E+08
 RETRY TIME STEP BECAUSE EMAX=   1.4048201184290676     
 N = 493  EMAX = 6.98E-02 FOR NO2     AT Z = 6.85E+06 U = 8.28E-14 RHS =-5.77E-15  DT = 3.58E+06  TIME = 5.36E+08
 N = 496  EMAX = 7.39E-02 FOR NO2     AT Z = 6.85E+06 U = 7.27E-14 RHS =-5.38E-15  DT = 3.93E+06  TIME = 5.47E+08
 N = 499  EMAX = 1.09E-01 FOR NO2     AT Z = 6.85E+06 U = 6.28E-14 RHS =-6.86E-15  DT = 7.67E+06  TIME = 5.64E+08
 N = 502  EMAX = 2.09E-01 FOR SO2     AT Z = 3.05E+06 U = 1.27E-19 RHS = 2.66E-20  DT = 9.87E+06  TIME = 5.93E+08
 N = 505  EMAX = 1.60E-01 FOR NO2     AT Z = 6.85E+06 U = 3.95E-14 RHS =-6.33E-15  DT = 1.04E+07  TIME = 6.23E+08
 N = 508  EMAX = 1.67E-01 FOR NO2     AT Z = 6.85E+06 U = 3.06E-14 RHS =-5.11E-15  DT = 1.58E+07  TIME = 6.65E+08
 N = 511  EMAX = 1.82E-01 FOR NO2     AT Z = 6.85E+06 U = 2.35E-14 RHS =-4.28E-15  DT = 2.41E+07  TIME = 7.28E+08
 N = 514  EMAX = 1.69E-01 FOR NO2     AT Z = 6.85E+06 U = 1.80E-14 RHS =-3.04E-15  DT = 3.66E+07  TIME = 8.24E+08
 N = 517  EMAX = 1.32E-01 FOR NO2     AT Z = 6.85E+06 U = 1.43E-14 RHS =-1.88E-15  DT = 8.23E+07  TIME = 9.98E+08
 N = 520  EMAX = 7.48E-02 FOR NO2     AT Z = 6.75E+06 U = 1.53E-13 RHS =-1.14E-14  DT = 2.04E+08  TIME = 1.39E+09
 N = 523  EMAX = 2.46E-02 FOR HSO     AT Z = 1.95E+06 U = 5.45E-23 RHS = 1.34E-24  DT = 3.06E+09  TIME = 4.04E+09
 N = 526  EMAX = 7.88E-03 FOR HSO     AT Z = 1.95E+06 U = 5.58E-23 RHS =-4.40E-25  DT = 6.11E+11  TIME = 3.43E+11
 N = 529  EMAX = 1.14E-03 FOR HSO     AT Z = 1.85E+06 U = 1.49E-21 RHS = 1.69E-24  DT = 3.06E+14  TIME = 6.82E+13
 N = 532  EMAX = 2.82E-04 FOR HSO     AT Z = 1.85E+06 U = 1.49E-21 RHS = 4.19E-25  DT = 3.06E+17  TIME = 3.40E+16
 N = 535  EMAX = 2.61E-04 FOR HSO     AT Z = 1.95E+06 U = 5.54E-23 RHS =-1.45E-26  DT = 1.60E+19  TIME = 3.40E+19

Information on upper boundary conditions
BOVERH= 3.558E+13 VEFF(LH)=  1.194E+01 BOVERH2= 2.558E+13 VEFF(LH2)=  8.584E+00
BOVERCH4=  1.091E+13 VEFF(LCH4)=  3.660E+00 BOVERH2O-  1.051E+13 VEFF(LH2O)=  3.527E+00
VEFF(LO2)=  1.008E+00   VEFF(LCO2)=  5.940E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 9.44E-17 0.00E+00 7.97E-20 0.00E+00 5.07E-17 1.83E-04 1.07E-05 2.73E-06 1.00E-05 1.68E-05 7.11E-11
   3.50E+05 2.39E-15 0.00E+00 2.16E-17 0.00E+00 3.19E-15 1.91E-04 1.30E-05 3.30E-06 1.23E-05 2.00E-05 1.75E-09
   6.50E+05 2.44E-14 0.00E+00 1.24E-15 0.00E+00 8.00E-14 1.96E-04 1.34E-05 3.67E-06 1.37E-05 2.20E-05 1.73E-08
   9.50E+05 1.18E-13 9.87-151 1.28E-14 0.00E+00 6.99E-13 1.99E-04 1.23E-05 3.92E-06 1.47E-05 2.34E-05 8.22E-08
   1.25E+06 3.53E-13 5.63E-89 5.11E-14 0.00E+00 2.72E-12 2.02E-04 1.11E-05 4.11E-06 1.54E-05 2.42E-05 2.45E-07
   1.55E+06 9.55E-13 2.34E-59 1.69E-13 0.00E+00 9.12E-12 2.05E-04 1.17E-05 4.30E-06 1.60E-05 2.48E-05 6.53E-07
   1.85E+06 3.13E-12 2.50E-42 6.60E-13 2.92-298 3.79E-11 2.09E-04 1.72E-05 4.69E-06 1.71E-05 2.54E-05 2.10E-06
   2.15E+06 1.07E-11 1.38E-31 2.56E-12 5.24-186 1.65E-10 2.14E-04 3.51E-05 5.59E-06 1.89E-05 2.61E-05 7.00E-06
   2.45E+06 3.16E-11 7.65E-25 7.90E-12 1.52-117 5.96E-10 2.23E-04 8.31E-05 7.49E-06 2.15E-05 2.70E-05 2.05E-05
   2.75E+06 7.91E-11 1.18E-20 1.82E-11 9.65E-76 1.62E-09 2.40E-04 2.13E-04 1.13E-05 2.49E-05 2.82E-05 5.21E-05
   3.05E+06 1.58E-10 4.38E-18 3.15E-11 2.61E-50 3.31E-09 2.87E-04 6.34E-04 1.81E-05 2.81E-05 2.94E-05 1.10E-04
   3.35E+06 2.32E-10 1.75E-16 4.54E-11 8.19E-35 5.58E-09 3.75E-04 1.43E-03 2.61E-05 2.99E-05 3.03E-05 1.64E-04
   3.65E+06 2.92E-10 2.18E-15 6.15E-11 2.91E-25 9.10E-09 4.43E-04 2.04E-03 3.15E-05 3.07E-05 3.08E-05 1.95E-04
   3.95E+06 3.54E-10 1.41E-14 8.29E-11 3.21E-19 1.57E-08 4.83E-04 2.40E-03 3.47E-05 3.11E-05 3.10E-05 2.13E-04
   4.25E+06 4.36E-10 5.36E-14 1.13E-10 2.52E-15 2.80E-08 5.04E-04 2.58E-03 3.63E-05 3.13E-05 3.11E-05 2.22E-04
   4.55E+06 5.55E-10 2.39E-13 1.55E-10 8.02E-13 4.86E-08 5.14E-04 2.66E-03 3.71E-05 3.14E-05 3.12E-05 2.27E-04
   4.85E+06 7.29E-10 3.98E-12 2.08E-10 3.09E-11 8.77E-08 5.19E-04 2.69E-03 3.75E-05 3.14E-05 3.12E-05 2.29E-04
   5.15E+06 9.89E-10 3.63E-11 2.68E-10 3.01E-10 2.18E-07 5.22E-04 2.70E-03 3.78E-05 3.14E-05 3.12E-05 2.31E-04
   5.45E+06 1.41E-09 1.45E-10 3.34E-10 1.21E-09 5.80E-07 5.28E-04 2.70E-03 3.79E-05 3.14E-05 3.12E-05 2.31E-04
   5.75E+06 2.07E-09 3.38E-10 4.05E-10 2.81E-09 1.19E-06 5.59E-04 2.66E-03 3.80E-05 3.15E-05 3.12E-05 2.32E-04
   6.05E+06 2.99E-09 5.62E-10 4.84E-10 4.62E-09 1.88E-06 5.93E-04 2.63E-03 3.80E-05 3.15E-05 3.12E-05 2.32E-04
   6.35E+06 4.16E-09 7.71E-10 5.67E-10 6.16E-09 2.48E-06 6.28E-04 2.59E-03 3.81E-05 3.15E-05 3.12E-05 2.33E-04
   6.65E+06 5.70E-09 9.63E-10 6.49E-10 7.27E-09 2.92E-06 6.67E-04 2.55E-03 3.81E-05 3.15E-05 3.12E-05 2.33E-04
   6.95E+06 7.97E-09 1.77E-09 7.27E-10 8.01E-09 3.23E-06 7.02E-04 2.51E-03 3.82E-05 3.15E-05 3.12E-05 2.33E-04
   7.25E+06 1.13E-08 7.26E-09 7.97E-10 8.60E-09 3.47E-06 7.24E-04 2.49E-03 3.82E-05 3.15E-05 3.12E-05 2.33E-04
   7.55E+06 1.57E-08 2.39E-08 8.59E-10 9.35E-09 3.73E-06 7.20E-04 2.50E-03 3.82E-05 3.15E-05 3.12E-05 2.34E-04
   7.85E+06 2.11E-08 5.80E-08 9.12E-10 1.10E-08 4.03E-06 6.87E-04 2.53E-03 3.82E-05 3.15E-05 3.12E-05 2.34E-04
   8.15E+06 2.71E-08 1.18E-07 9.53E-10 1.44E-08 4.36E-06 6.36E-04 2.59E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   8.45E+06 3.34E-08 2.16E-07 9.80E-10 2.01E-08 4.69E-06 5.92E-04 2.63E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   8.75E+06 4.39E-08 3.97E-07 9.97E-10 2.98E-08 5.00E-06 5.70E-04 2.66E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   9.05E+06 6.33E-08 6.95E-07 1.01E-09 4.66E-08 5.26E-06 5.65E-04 2.66E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   9.35E+06 8.62E-08 1.04E-06 1.01E-09 6.65E-08 5.45E-06 5.55E-04 2.67E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   9.65E+06 1.05E-07 1.31E-06 1.01E-09 8.30E-08 5.58E-06 5.28E-04 2.70E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04
   9.95E+06 1.16E-07 1.49E-06 1.02E-09 9.37E-08 5.65E-06 5.22E-04 2.72E-03 3.83E-05 3.15E-05 3.12E-05 2.34E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.57E-06 1.49E-13 1.91E-07 2.19-114 3.19E-03 2.82E-06 2.86E-12 1.82E-13 7.07E-12 1.91E-15
   3.50E+05 0.00E+00 3.10E-06 5.36E-12 2.41E-07 1.54E-35 3.55E-03 3.48E-06 9.56E-11 7.74E-12 1.89E-10 1.19E-13
   6.50E+05 0.00E+00 3.45E-06 7.04E-11 2.84E-07 9.53E-16 3.79E-03 3.94E-06 1.22E-09 1.23E-10 1.97E-09 2.19E-12
   9.50E+05 0.00E+00 3.68E-06 3.86E-10 3.58E-07 1.43E-12 3.95E-03 4.29E-06 6.56E-09 7.51E-10 9.57E-09 1.42E-11
   1.25E+06 0.00E+00 3.85E-06 1.22E-09 5.08E-07 1.56E-11 4.05E-03 4.65E-06 2.06E-08 2.49E-09 2.88E-08 4.81E-11
   1.55E+06 0.00E+00 4.02E-06 3.32E-09 8.66E-07 1.16E-10 4.11E-03 5.24E-06 5.60E-08 7.05E-09 7.68E-08 1.38E-10
   1.85E+06 1.09-295 4.37E-06 1.03E-08 2.03E-06 9.31E-10 4.16E-03 6.96E-06 1.74E-07 2.28E-08 2.43E-07 4.53E-10
   2.15E+06 1.96-183 5.17E-06 3.11E-08 5.41E-06 6.37E-09 4.20E-03 1.18E-05 5.28E-07 7.16E-08 7.76E-07 1.45E-09
