pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*422,1*426,1*1051,2*1091,1*1292,1*1295,1*1330,1*1381","NH2+O -> HNO+H
O+HNO -> OH+NO
NH2CO+M -> NH2+CO+M
2(O3+M -> O+O2+M)
H -> H_transport
OH -> OH_transport
NO -> NO_transport
NH2CO_transport -> NH2CO
Net:2O3 + NH2CO_transport -> 2O2 + CO + H_transport + OH_transport + NO_transport",4.280598699409752e-16,15.822352077502217,-31.644704155004433,0.0,O3,12.5
"1*445,1*674,2*1330,1*1334","O1D+N2O -> NO+NO
O3+hv -> O1D+O2
2(NO -> NO_transport)
N2O_transport -> N2O
Net:O3 + N2O_transport -> O2 + 2NO_transport",2.754236825372238e-16,20.36093911903984,-20.36093911903984,0.0,O3,12.5
"1*390,2*398,1*401,1*405,1*1091,2*1301,2*1366","HO2+O -> OH+O2
2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",2.6836891112382866e-16,19.83940890811665,-19.83940890811665,0.0,O3,12.5
"1*185,1*1051,1*1091,1*1330,1*1381","O+NH2 -> NO+H2
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
NO -> NO_transport
NH2CO_transport -> NH2CO
Net:O3 + NH2CO_transport -> H2 + O2 + CO + NO_transport",2.4135890896992406e-16,17.842670630585047,-17.842670630585047,0.0,O3,12.5
"1*369,1*422,1*426,1*1051,2*1091,1*1292,1*1295,1*1330,1*1371","HCNOH+M -> NH2CO+M
NH2+O -> HNO+H
O+HNO -> OH+NO
NH2CO+M -> NH2+CO+M
2(O3+M -> O+O2+M)
H -> H_transport
OH -> OH_transport
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:2O3 + HCNOH_transport -> 2O2 + CO + H_transport + OH_transport + NO_transport",2.3538874599241526e-16,8.700660528367886,-17.40132105673577,0.0,O3,12.5
"1*444,1*674,1*1334","O1D+N2O -> N2+O2
O3+hv -> O1D+O2
N2O_transport -> N2O
Net:O3 + N2O_transport -> 2O2 + N2",2.081675635507924e-16,15.388971089817975,-15.388971089817975,0.0,O3,12.5
"1*385,1*390,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
HO2+O -> OH+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",2.0747554020957945e-16,15.33781265278892,-15.33781265278892,0.0,O3,12.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.8943070040847733e-16,14.003831924557927,-14.003831924557927,0.0,O3,12.5
"1*185,1*369,1*1051,1*1091,1*1330,1*1371","O+NH2 -> NO+H2
HCNOH+M -> NH2CO+M
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> H2 + O2 + CO + NO_transport",1.3272248791824812e-16,9.811627204083022,-9.811627204083022,0.0,O3,12.5
"1*401,2*412,1*650,2*1179,2*1295,2*1301,2*1373","HO2+HO2 -> H2O2+O2
2(CH3+O3 -> H2CO+HO2)
H2O2+hv -> OH+OH
2(CH3CO+M -> CH3+CO+M)
2(OH -> OH_transport)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:2O3 + 2CH3CO_transport -> O2 + 2CO + 2OH_transport + 2H2CO_transport",1.309351532223571e-16,4.8397484536251865,-9.679496907250373,0.0,O3,12.5
"1*390,1*485,1*1091,1*1295,1*1339,1*1378","HO2+O -> OH+O2
HSO3+O2 -> HO2+SO3
O3+M -> O+O2+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",1.2891981435211975e-16,9.530511200345552,-9.530511200345552,0.0,O3,12.5
"1*390,2*391,1*401,1*405,1*1091,2*1300","HO2+O -> OH+O2
2(HCO+O2 -> HO2+CO)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
2(HCO_transport -> HCO)
Net:O3 + 2HCO_transport -> H2O + O2 + 2CO",1.2785553114612934e-16,9.45183312385277,-9.45183312385277,0.0,O3,12.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",1.0673209434033074e-16,7.890264391542965,-7.890264391542965,0.0,O3,12.5
"1*289,1*416,1*1091","O+HSO -> HS+O2
HS+O3 -> HSO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",9.531160013150513e-17,3.522997132524301,-7.045994265048602,0.0,O3,12.5
"1*390,1*412,1*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3+O3 -> H2CO+HO2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",8.752542454280717e-17,3.2351971770680246,-6.470394354136049,0.0,O3,12.5
"1*390,1*1091,1*1295,1*1332","HO2+O -> OH+O2
O3+M -> O+O2+M
OH -> OH_transport
HO2_transport -> HO2
Net:O3 + HO2_transport -> 2O2 + OH_transport",8.66371001512753e-17,6.404724188494087,-6.404724188494087,0.0,O3,12.5
"1*398,1*448,1*449,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",7.778041202131885e-17,5.749985691974296,-5.749985691974296,0.0,O3,12.5
"1*11,1*911,1*1091,1*1292,1*1320,1*1371","O+OH -> O2+H
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> 2O2 + H_transport + HCN_transport",7.219686962608986e-17,5.33721738632044,-5.33721738632044,0.0,O3,12.5
"1*11,1*1091,1*1167,1*1292,1*1315,1*1378","O+OH -> O2+H
O3+M -> O+O2+M
HSO3+M -> SO2+OH+M
H -> H_transport
SO2 -> SO2_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> 2O2 + H_transport + SO2_transport",5.4041355435813006e-17,3.9950549560685302,-3.9950549560685302,0.0,O3,12.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",4.641609446202246e-17,3.431350800260663,-3.431350800260663,0.0,O3,12.5
"1*391,1*448,1*449,1*1091,1*1295,1*1300","HCO+O2 -> HO2+CO
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",3.705591623897867e-17,2.739391353683298,-2.739391353683298,0.0,O3,12.5
"1*68,1*336,1*674,1*1167,1*1292,1*1301,1*1315,1*1378","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HSO3+M -> SO2+OH+M
H -> H_transport
H2CO -> H2CO_transport
SO2 -> SO2_transport
HSO3_transport -> HSO3
Net:CH4 + O3 + HSO3_transport -> H2O + O2 + H_transport + H2CO_transport + SO2_transport",3.474373157389593e-17,2.568461059076681,-2.568461059076681,0.0,O3,12.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",3.298096353374507e-17,1.2190734369893905,-2.438146873978781,0.0,O3,12.5
"1*173,1*184,1*1051,1*1091,2*1295,1*1330,1*1381","NH+O2 -> NO+OH
O+NH2 -> NH+OH
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
2(OH -> OH_transport)
NO -> NO_transport
NH2CO_transport -> NH2CO
Net:O3 + NH2CO_transport -> CO + 2OH_transport + NO_transport",3.043794866523526e-17,2.2501522526028817,-2.2501522526028817,0.0,O3,12.5
"1*28,1*701,1*741,1*1091,2*1292,1*1295,1*1366","O+H2CO -> OH+HCO
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",3.0095329019491724e-17,2.224823792523824,-2.224823792523824,0.0,O3,12.5
"1*389,1*412,1*911,1*1179,1*1301,1*1320,1*1371,1*1373","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HCNOH+M -> HCN+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3CO_transport -> CH3CO
Net:O3 + HCNOH_transport + CH3CO_transport -> H2O + O2 + CO + H2CO_transport + HCN_transport",2.7800179572893654e-17,2.055152841497434,-2.055152841497434,0.0,O3,12.5
"1*736,1*1091,1*1295,1*1305","CH4+O -> CH3+OH
O3+M -> O+O2+M
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",2.3676828793554796e-17,1.7503304913960867,-1.7503304913960867,0.0,O3,12.5
"1*411,1*472,1*477,1*658,1*670,1*1330,1*1337","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",2.3129360235716508e-17,1.7098583944687378,-1.7098583944687378,0.0,O3,12.5
"1*449,1*658,1*1091,1*1295,1*1330,1*1341","NO2+O -> NO+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
NO -> NO_transport
HNO3_transport -> HNO3
Net:O3 + HNO3_transport -> 2O2 + OH_transport + NO_transport",2.2916026930406452e-17,1.6940875413544834,-1.6940875413544834,0.0,O3,12.5
"1*293,1*415,1*1091,1*1315,1*1318","O+OCS -> CO+SO
SO+O3 -> SO2+O2
O3+M -> O+O2+M
SO2 -> SO2_transport
OCS_transport -> OCS
Net:2O3 + OCS_transport -> 2O2 + CO + SO2_transport",2.2540725990585865e-17,0.833171543865423,-1.666343087730846,0.0,O3,12.5
"1*389,1*412,1*1167,1*1179,1*1301,1*1315,1*1373,1*1378","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HSO3+M -> SO2+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
SO2 -> SO2_transport
CH3CO_transport -> CH3CO
HSO3_transport -> HSO3
Net:O3 + CH3CO_transport + HSO3_transport -> H2O + O2 + CO + H2CO_transport + SO2_transport",2.0809203962151637e-17,1.5383387916606965,-1.5383387916606965,0.0,O3,12.5
"1*447,1*456,1*684,1*1296","NO+O3 -> NO2+O2
NO2+SO -> SO2+NO
SO2+hv -> SO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.862102515231867e-17,1.3765757394853968,-1.3765757394853968,0.0,O3,12.5
"2*385,1*401,1*405,1*448,1*449,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",1.8122385971978868e-17,1.3397133974393585,-1.3397133974393585,0.0,O3,12.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",1.792094530528281e-17,1.3248217181439772,-1.3248217181439772,0.0,O3,12.5
"1*405,1*448,1*449,1*1091,1*1335","H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",1.7523905630020704e-17,1.2954702092926549,-1.2954702092926549,0.0,O3,12.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.6983863224828602e-17,1.2555470972620468,-1.2555470972620468,0.0,O3,12.5
"1*385,1*473,1*477,1*658,1*1057,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.6738037088166972e-17,1.237374182876735,-1.237374182876735,0.0,O3,12.5
"1*173,1*184,1*369,1*1051,1*1091,2*1295,1*1330,1*1371","NH+O2 -> NO+OH
O+NH2 -> NH+OH
HCNOH+M -> NH2CO+M
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
2(OH -> OH_transport)
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> CO + 2OH_transport + NO_transport",1.673773009340768e-17,1.2373514880178682,-1.2373514880178682,0.0,O3,12.5
"1*426,1*1091,1*1295,1*1330,1*1331","O+HNO -> OH+NO
O3+M -> O+O2+M
OH -> OH_transport
NO -> NO_transport
HNO_transport -> HNO
Net:O3 + HNO_transport -> O2 + OH_transport + NO_transport",1.4053237736167672e-17,1.0388980182662089,-1.0388980182662089,0.0,O3,12.5
"1*411,1*470,1*477,2*1167,2*1315,2*1378","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.2712891763308785e-17,0.939811757780451,-0.939811757780451,0.0,O3,12.5
"1*273,1*447,1*456,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
NO+O3 -> NO2+O2
NO2+SO -> SO2+NO
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",1.1231263986982725e-17,0.8302811151249265,-0.8302811151249265,0.0,O3,12.5
"1*472,1*475,2*1091","NO2+O+M -> NO3+M
NO3+O -> NO2+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.0798724097239659e-17,0.39915261077356556,-0.7983052215471311,0.0,O3,12.5
"1*385,1*472,1*477,1*658,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.0161369600050813e-17,0.7511882271225342,-0.7511882271225342,0.0,O3,12.5
"1*411,1*447,1*472,1*477,1*658,1*670","OH+O3 -> HO2+O2
NO+O3 -> NO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
Net:2O3 -> 3O2",9.760441505782378e-18,0.3607746317300179,-0.7215492634600358,0.0,O3,12.5
"1*381,1*553,1*554,1*557,1*911,2*1051,1*1057,1*1091,1*1292,1*1320,1*1371,2*1381","OH+N2H2 -> NNH+H2O
N2H4+OH -> N2H3+H2O
NH2+NH2+M -> N2H4+M
N2H3+O -> N2H2+OH
HCNOH+M -> HCN+OH+M
2(NH2CO+M -> NH2+CO+M)
NNH+M -> H+N2+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
2(NH2CO_transport -> NH2CO)
Net:O3 + HCNOH_transport + 2NH2CO_transport -> 2H2O + O2 + 2CO + N2 + H_transport + HCN_transport",9.377404373657616e-18,0.6932329049839637,-0.6932329049839637,0.0,O3,12.5
"1*14,1*1091","CO+O+M -> CO2+M
O3+M -> O+O2+M
Net:CO + O3 -> O2 + CO2",9.136157663181071e-18,0.6753985287261497,-0.6753985287261497,0.0,O3,12.5
