pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*449,1*1091,1*1330,1*1337","NO2+O -> NO+O2
O3+M -> O+O2+M
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",5.038364066510738e-13,19445.70055749968,-19445.70055749968,0.0,O3,23.5
"1*390,1*411,1*1091","HO2+O -> OH+O2
OH+O3 -> HO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",4.5079934943862385e-13,8699.36059103606,-17398.72118207212,0.0,O3,23.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.867756296869037e-13,14927.708634280138,-14927.708634280138,0.0,O3,23.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",2.7936225409024285e-13,10782.060741134863,-10782.060741134863,0.0,O3,23.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",1.9931986698607342e-13,3846.4017262413417,-7692.8034524826835,0.0,O3,23.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.598904537977642e-13,6171.014729206118,-6171.014729206118,0.0,O3,23.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",1.044907986133996e-13,2016.425127310558,-4032.850254621116,0.0,O3,23.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",6.048305944575182e-14,1167.1799092498507,-2334.3598184997013,0.0,O3,23.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.15672912959901e-14,1218.348030928029,-1218.348030928029,0.0,O3,23.5
"1*449,1*473,1*478,1*1091","NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",6.750106742045927e-15,130.26108544780868,-260.52217089561736,0.0,O3,23.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",5.839478394763702e-15,225.37622684182787,-225.37622684182787,0.0,O3,23.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",5.471040979128761e-15,211.15628647221936,-211.15628647221936,0.0,O3,23.5
"1*411,1*473,1*477,1*658","OH+O3 -> HO2+O2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
Net:2O3 -> 3O2",3.5547466116635714e-15,68.59819700967721,-137.19639401935441,0.0,O3,23.5
"1*473,1*475,1*1091","NO2+O3 -> NO3+O2
NO3+O -> NO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",2.5801089605493417e-15,49.78999690202054,-99.57999380404108,0.0,O3,23.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",2.4760986704268932e-15,47.782844451423124,-95.56568890284625,0.0,O3,23.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",2.345160563593874e-15,90.5120977303367,-90.5120977303367,0.0,O3,23.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.488603040309481e-15,57.45303155690505,-57.45303155690505,0.0,O3,23.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.2238606790643692e-15,47.23522948127396,-47.23522948127396,0.0,O3,23.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.191502624636353e-15,45.986361736259575,-45.986361736259575,0.0,O3,23.5
"1*385,1*390,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
HO2+O -> OH+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.1083679373718271e-15,42.77775629777462,-42.77775629777462,0.0,O3,23.5
"1*445,1*674,2*1330,1*1334","O1D+N2O -> NO+NO
O3+hv -> O1D+O2
2(NO -> NO_transport)
N2O_transport -> N2O
Net:O3 + N2O_transport -> O2 + 2NO_transport",1.0388055835541276e-15,40.092978690287005,-40.092978690287005,0.0,O3,23.5
"1*448,1*473,1*476,1*670,1*1296","NO+HO2 -> NO2+OH
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",8.391778981981997e-16,32.38829490568209,-32.38829490568209,0.0,O3,23.5
"1*449,1*658,1*1091,1*1295,1*1330,1*1341","NO2+O -> NO+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
NO -> NO_transport
HNO3_transport -> HNO3
Net:O3 + HNO3_transport -> 2O2 + OH_transport + NO_transport",7.860469951897827e-16,30.337693526717537,-30.337693526717537,0.0,O3,23.5
"1*444,1*674,1*1334","O1D+N2O -> N2+O2
O3+hv -> O1D+O2
N2O_transport -> N2O
Net:O3 + N2O_transport -> 2O2 + N2",7.629816073810057e-16,29.447478729511147,-29.447478729511147,0.0,O3,23.5
"1*411,1*470,1*477,2*911,2*1320,2*1371","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",6.464173537377908e-16,24.94865025635526,-24.94865025635526,0.0,O3,23.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",6.248218365360591e-16,24.11516550744542,-24.11516550744542,0.0,O3,23.5
"1*449,1*472,1*478,2*1091","NO2+O -> NO+O2
NO2+O+M -> NO3+M
NO3+NO -> NO2+NO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",6.046670821863129e-16,11.668643692629262,-23.337287385258524,0.0,O3,23.5
"1*11,1*911,1*1091,1*1292,1*1320,1*1371","O+OH -> O2+H
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> 2O2 + H_transport + HCN_transport",5.9902258182290525e-16,23.119436387564473,-23.119436387564473,0.0,O3,23.5
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",4.62206581674402e-16,17.838986354097333,-17.838986354097333,0.0,O3,23.5
"1*411,1*659,1*1296","OH+O3 -> HO2+O2
HO2+hv -> OH+O
O -> O_transport
Net:O3 -> O2 + O_transport",4.293506333843453e-16,16.570902262620386,-16.570902262620386,0.0,O3,23.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",4.1066482729683723e-16,15.84971859058609,-15.84971859058609,0.0,O3,23.5
"1*449,1*468,1*470,1*478,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.6662919821891246e-16,14.15015173593544,-14.15015173593544,0.0,O3,23.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",2.7419638645375977e-16,10.58268270125396,-10.58268270125396,0.0,O3,23.5
"1*472,1*475,2*1091","NO2+O+M -> NO3+M
NO3+O -> NO2+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",2.312491532430969e-16,4.46256138776294,-8.92512277552588,0.0,O3,23.5
del,deleted_pathways,2.171250902507615e-16,8.380000795497104,8.380000795497104,0.0,O3,23.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",2.0223299396478152e-16,7.805236365559492,-7.805236365559492,0.0,O3,23.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.9975837359059777e-16,7.709727731894615,-7.709727731894615,0.0,O3,23.5
"2*449,1*470,1*478,1*911,2*1091,1*1320,1*1330,1*1341,1*1371","2(NO2+O -> NO+O2)
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
HCNOH+M -> HCN+OH+M
2(O3+M -> O+O2+M)
HCN -> HCN_transport
NO -> NO_transport
HNO3_transport -> HNO3
HCNOH_transport -> HCNOH
Net:2O3 + HNO3_transport + HCNOH_transport -> H2O + 4O2 + HCN_transport + NO_transport",1.9211604807963653e-16,3.707385069767329,-7.414770139534658,0.0,O3,23.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",1.802607375362757e-16,6.957211265663883,-6.957211265663883,0.0,O3,23.5
"1*398,1*448,1*449,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.6423211032845683e-16,6.338582121528028,-6.338582121528028,0.0,O3,23.5
"1*411,1*472,1*477,1*658,1*1091","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.5543341694569495e-16,2.9994971012964,-5.9989942025928,0.0,O3,23.5
"1*385,1*448,1*449,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.4873392738962254e-16,5.74042561549643,-5.74042561549643,0.0,O3,23.5
"1*449,1*462,1*467,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.0836988414222739e-16,4.182564595694438,-4.182564595694438,0.0,O3,23.5
"1*390,1*473,1*476,1*1091","HO2+O -> OH+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.067583665724805e-16,2.0601838225378017,-4.1203676450756035,0.0,O3,23.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",9.733501849637244e-17,3.7566710115689435,-3.7566710115689435,0.0,O3,23.5
"1*446,1*449,2*1091","NO+O+M -> NO2+M
NO2+O -> NO+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",9.12026495922435e-17,1.7599952986818936,-3.5199905973637873,0.0,O3,23.5
"1*391,1*448,1*449,1*1091,1*1295,1*1300","HCO+O2 -> HO2+CO
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",8.384598880329089e-17,3.236058311176014,-3.236058311176014,0.0,O3,23.5
"1*411,1*472,1*477,1*658,1*670,1*1330,1*1337","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",7.771670847284744e-17,2.9994971012963987,-2.9994971012963987,0.0,O3,23.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",7.247265440385237e-17,2.7971014351895684,-2.7971014351895684,0.0,O3,23.5
"1*433,1*445,2*674,2*1330","O1D+N2+M -> N2O+M
O1D+N2O -> NO+NO
2(O3+hv -> O1D+O2)
2(NO -> NO_transport)
Net:N2 + 2O3 -> 2O2 + 2NO_transport",5.999354669001042e-17,1.157733471535579,-2.315466943071158,0.0,O3,23.5
"1*405,1*448,1*449,1*1091,1*1335","H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",5.510786675178702e-17,2.1269028221693693,-2.1269028221693693,0.0,O3,23.5
"1*401,2*473,2*476,1*650","HO2+HO2 -> H2O2+O2
2(NO2+O3 -> NO3+O2)
2(NO3+OH -> NO2+HO2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",4.758861134996389e-17,0.9183475767557022,-1.8366951535114044,0.0,O3,23.5
"1*433,1*444,2*674","O1D+N2+M -> N2O+M
O1D+N2O -> N2+O2
2(O3+hv -> O1D+O2)
Net:2O3 -> 3O2",4.406404182909985e-17,0.8503317261819293,-1.7006634523638586,0.0,O3,23.5
"1*389,1*473,1*476,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",3.7867120593168865e-17,1.461491623687774,-1.461491623687774,0.0,O3,23.5
"1*390,1*412,1*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3+O3 -> H2CO+HO2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",3.56661654611408e-17,0.6882725865341189,-1.3765451730682379,0.0,O3,23.5
"1*28,1*701,1*741,1*1091,2*1292,1*1295,1*1366","O+H2CO -> OH+HCO
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",3.0858060284053585e-17,1.1909750707724103,-1.1909750707724103,0.0,O3,23.5
"1*490,1*493,1*741,1*1091,1*1179,1*1292,1*1301,1*1373","CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
H -> H_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> O2 + CO + H_transport + H2CO_transport",2.7535689938747797e-17,1.06274730076,-1.06274730076,0.0,O3,23.5
"1*337,1*674,1*1296","O1D+CO -> O+CO
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.5561197793462823e-17,0.98654124954279,-0.98654124954279,0.0,O3,23.5
"1*273,1*415,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
SO+O3 -> SO2+O2
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",1.7520713120962327e-17,0.6762165980991499,-0.6762165980991499,0.0,O3,23.5
"1*338,1*389,1*411,1*674","O1D+H2O -> OH+OH
OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",1.7223636834063417e-17,0.33237542976749196,-0.6647508595349839,0.0,O3,23.5
"1*401,2*412,1*650,2*1179,2*1295,2*1301,2*1373","HO2+HO2 -> H2O2+O2
2(CH3+O3 -> H2CO+HO2)
H2O2+hv -> OH+OH
2(CH3CO+M -> CH3+CO+M)
2(OH -> OH_transport)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:2O3 + 2CH3CO_transport -> O2 + 2CO + 2OH_transport + 2H2CO_transport",1.589855053956263e-17,0.3068044002075401,-0.6136088004150801,0.0,O3,23.5
"1*67,1*336,1*645,1*674,1*1091,1*1292,1*1295","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
H2CO+hv -> CO+H2
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
Net:CH4 + 2O3 -> H2 + 2O2 + CO + H_transport + OH_transport",1.4717579243226046e-17,0.2840144490523554,-0.5680288981047108,0.0,O3,23.5
"1*736,1*1091,1*1295,1*1305","CH4+O -> CH3+OH
O3+M -> O+O2+M
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",1.4522317284550163e-17,0.5604927107062648,-0.5604927107062648,0.0,O3,23.5
"1*448,1*449,1*473,1*476,1*1091","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.4326101113748828e-17,0.27645984761810843,-0.5529196952362169,0.0,O3,23.5
"1*401,1*406,2*411,1*448,1*670","HO2+HO2 -> H2O2+O2
H2O2+O -> OH+HO2
2(OH+O3 -> HO2+O2)
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
Net:2O3 -> 3O2",1.420776923002486e-17,0.2741763223042116,-0.5483526446084231,0.0,O3,23.5
"1*389,1*412,1*911,1*1179,1*1301,1*1320,1*1371,1*1373","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HCNOH+M -> HCN+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3CO_transport -> CH3CO
Net:O3 + HCNOH_transport + CH3CO_transport -> H2O + O2 + CO + H2CO_transport + HCN_transport",1.2650764825031293e-17,0.48825964412943845,-0.48825964412943845,0.0,O3,23.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",1.1581840616320316e-17,0.44700422906442305,-0.44700422906442305,0.0,O3,23.5
"1*385,1*473,1*477,1*658,1*1057,1*1295,1*1364","H+O2+M -> HO2+M
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.1549072031183326e-17,0.44573951677715057,-0.44573951677715057,0.0,O3,23.5
"1*415,1*684,1*1296","SO+O3 -> SO2+O2
SO2+hv -> SO+O
O -> O_transport
Net:O3 -> O2 + O_transport",9.702084954632145e-18,0.37445455771094477,-0.37445455771094477,0.0,O3,23.5
"1*390,1*472,1*476,2*1091","HO2+O -> OH+O2
NO2+O+M -> NO3+M
NO3+OH -> NO2+HO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",9.568503597710803e-18,0.18464947479797816,-0.3692989495959563,0.0,O3,23.5
"1*390,2*398,1*401,1*405,1*1091,2*1301,2*1366","HO2+O -> OH+O2
2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",9.522054528760187e-18,0.36750623538542115,-0.36750623538542115,0.0,O3,23.5
"1*398,1*473,1*477,1*658,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO2+O3 -> NO3+O2
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",9.495113711247546e-18,0.3664664473446814,-0.3664664473446814,0.0,O3,23.5
"1*411,1*470,1*477,2*1167,2*1315,2*1378","OH+O3 -> HO2+O2
HNO3+OH -> H2O+NO3
NO3+HO2 -> HNO3+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",8.899825233378768e-18,0.3434911296956281,-0.3434911296956281,0.0,O3,23.5
"1*11,1*1091,1*1167,1*1292,1*1315,1*1378","O+OH -> O2+H
O3+M -> O+O2+M
HSO3+M -> SO2+OH+M
H -> H_transport
SO2 -> SO2_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> 2O2 + H_transport + SO2_transport",8.792205700221935e-18,0.3393375250964373,-0.3393375250964373,0.0,O3,23.5
"2*385,1*390,1*401,1*405,2*1048,1*1091,2*1333,2*1371","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HCNOH+M -> H+HNCO+M)
O3+M -> O+O2+M
2(HNCO -> HNCO_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + O2 + 2HNCO_transport",8.62348151069972e-18,0.33282556997976787,-0.33282556997976787,0.0,O3,23.5
