pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*390,1*1091,1*1295,1*1332","HO2+O -> OH+O2
O3+M -> O+O2+M
OH -> OH_transport
HO2_transport -> HO2
Net:O3 + HO2_transport -> 2O2 + OH_transport",5.181142472429777e-14,18.36260815418722,-18.36260815418722,0.0,O3,18.5
"1*449,1*468,1*470,1*478,2*911,1*1091,2*1320,2*1371","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",4.4105509508138045e-14,15.631536728595426,-15.631536728595426,0.0,O3,18.5
"1*411,1*472,1*477,1*658,1*1091","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",3.858808379701646e-14,6.838046492217533,-13.676092984435066,0.0,O3,18.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",3.7024864741183785e-14,13.122068864578111,-13.122068864578111,0.0,O3,18.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",3.2261201874580403e-14,11.433767972186935,-11.433767972186935,0.0,O3,18.5
"1*273,1*415,1*683,1*1296","S+O2 -> SO+O
SO+O3 -> SO2+O2
SO2+hv -> S+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.8789843155324023e-14,10.203475613628559,-10.203475613628559,0.0,O3,18.5
"2*449,1*470,1*478,1*911,2*1091,1*1320,1*1330,1*1341,1*1371","2(NO2+O -> NO+O2)
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
HCNOH+M -> HCN+OH+M
2(O3+M -> O+O2+M)
HCN -> HCN_transport
NO -> NO_transport
HNO3_transport -> HNO3
HCNOH_transport -> HCNOH
Net:2O3 + HNO3_transport + HCNOH_transport -> H2O + 4O2 + HCN_transport + NO_transport",2.769418592918278e-14,4.907580587417259,-9.815161174834518,0.0,O3,18.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",2.4916219111335255e-14,8.830615460971023,-8.830615460971023,0.0,O3,18.5
"1*273,1*415,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
SO+O3 -> SO2+O2
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",2.2002185121103006e-14,7.797845862463468,-7.797845862463468,0.0,O3,18.5
"1*412,1*448,1*449,1*1091,1*1179,1*1295,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",2.1813724335097112e-14,3.8655265173686595,-7.731053034737319,0.0,O3,18.5
"1*28,1*701,1*741,1*1091,2*1292,1*1295,1*1366","O+H2CO -> OH+HCO
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",1.8476977334951453e-14,6.548468730225804,-6.548468730225804,0.0,O3,18.5
"1*389,1*412,1*911,1*1179,1*1301,1*1320,1*1371,1*1373","OH+HO2 -> H2O+O2
CH3+O3 -> H2CO+HO2
HCNOH+M -> HCN+OH+M
CH3CO+M -> CH3+CO+M
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
CH3CO_transport -> CH3CO
Net:O3 + HCNOH_transport + CH3CO_transport -> H2O + O2 + CO + H2CO_transport + HCN_transport",1.6447200250071016e-14,5.829090688638606,-5.829090688638606,0.0,O3,18.5
"1*411,1*472,1*477,1*658,1*670,1*1330,1*1337","OH+O3 -> HO2+O2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
NO2+hv -> NO+O
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",1.600754911447832e-14,5.673272901917019,-5.673272901917019,0.0,O3,18.5
"1*449,1*462,1*467,1*1091,2*1167,2*1315,2*1378","NO2+O -> NO+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.415467944046934e-14,5.016593029366677,-5.016593029366677,0.0,O3,18.5
"1*390,1*485,1*1091,1*1295,1*1339,1*1378","HO2+O -> OH+O2
HSO3+O2 -> HO2+SO3
O3+M -> O+O2+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",1.1617796475860636e-14,4.117490407502348,-4.117490407502348,0.0,O3,18.5
"1*390,1*398,1*645,1*1091,1*1295,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
H2CO+hv -> CO+H2
O3+M -> O+O2+M
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> H2 + O2 + CO + OH_transport",9.320681880594208e-15,3.303364653914253,-3.303364653914253,0.0,O3,18.5
"1*289,1*416,1*1091","O+HSO -> HS+O2
HS+O3 -> HSO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",9.233083345524665e-15,1.6361593261622025,-3.272318652324405,0.0,O3,18.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",8.604737133765383e-15,3.049625002553128,-3.049625002553128,0.0,O3,18.5
"1*401,2*412,1*650,2*1179,2*1295,2*1301,2*1373","HO2+HO2 -> H2O2+O2
2(CH3+O3 -> H2CO+HO2)
H2O2+hv -> OH+OH
2(CH3CO+M -> CH3+CO+M)
2(OH -> OH_transport)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:2O3 + 2CH3CO_transport -> O2 + 2CO + 2OH_transport + 2H2CO_transport",8.50551212246846e-15,1.5072292171723756,-3.014458434344751,0.0,O3,18.5
"1*405,1*448,1*449,1*1091,1*1335","H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",8.420942382897255e-15,2.9844858752477728,-2.9844858752477728,0.0,O3,18.5
"1*447,1*456,1*684,1*1296","NO+O3 -> NO2+O2
NO2+SO -> SO2+NO
SO2+hv -> SO+O
O -> O_transport
Net:O3 -> O2 + O_transport",8.333457703101664e-15,2.9534802253717207,-2.9534802253717207,0.0,O3,18.5
"1*390,1*398,1*490,1*493,2*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
2(O3+M -> O+O2+M)
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",7.608245171776039e-15,1.3482279784210642,-2.6964559568421285,0.0,O3,18.5
"1*490,1*493,1*645,1*741,1*1091,1*1179,1*1292,1*1373","CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
H2CO+hv -> CO+H2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
H -> H_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> H2 + O2 + 2CO + H_transport",7.338157346064475e-15,2.6007334991573847,-2.6007334991573847,0.0,O3,18.5
"1*736,1*1091,1*1295,1*1305","CH4+O -> CH3+OH
O3+M -> O+O2+M
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",7.122567000977374e-15,2.5243256209775,-2.5243256209775,0.0,O3,18.5
"1*390,2*398,1*401,1*405,1*1091,2*1301,2*1366","HO2+O -> OH+O2
2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",6.9801574868581996e-15,2.4738539321730757,-2.4738539321730757,0.0,O3,18.5
"1*390,1*398,1*646,1*701,1*1091,2*1292,1*1295,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
H2CO+hv -> HCO+H
HCO+M -> H+CO+M
O3+M -> O+O2+M
2(H -> H_transport)
OH -> OH_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + CO + 2H_transport + OH_transport",6.021942627324438e-15,2.134250763822324,-2.134250763822324,0.0,O3,18.5
"1*448,1*449,1*1091,1*1295,1*1332","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HO2_transport -> HO2
Net:O3 + HO2_transport -> 2O2 + OH_transport",4.8452872540543246e-15,1.7172295823579717,-1.7172295823579717,0.0,O3,18.5
"3*449,1*462,1*467,2*658,3*1091,2*1330,2*1341","3(NO2+O -> NO+O2)
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
2(HNO3+hv -> OH+NO2)
3(O3+M -> O+O2+M)
2(NO -> NO_transport)
2(HNO3_transport -> HNO3)
Net:3O3 + 2HNO3_transport -> H2O + 6O2 + 2NO_transport",4.8255023156742225e-15,0.5700725186987207,-1.710217556096162,0.0,O3,18.5
"1*490,1*493,1*646,1*701,1*741,1*1091,1*1179,3*1292,1*1373","CH3+O2+M -> CH3O2+M
CH3O2+O -> CH3O+O2
H2CO+hv -> HCO+H
HCO+M -> H+CO+M
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
3(H -> H_transport)
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> O2 + 2CO + 3H_transport",4.741065417143326e-15,1.6802920775028163,-1.6802920775028163,0.0,O3,18.5
