 N = 169  EMAX = 2.28E-02 FOR HOCL    AT Z = 8.65E+06 U = 2.78E-20 RHS =-6.36E-22  DT = 1.83E+01  TIME = 6.46E+02
 N = 172  EMAX = 5.06E-02 FOR HOCL    AT Z = 8.55E+06 U = 1.11E-19 RHS =-5.60E-21  DT = 3.41E+01  TIME = 7.19E+02
 N = 175  EMAX = 5.63E-02 FOR HOCL    AT Z = 8.55E+06 U = 9.42E-20 RHS =-5.30E-21  DT = 4.54E+01  TIME = 8.32E+02
 RETRY TIME STEP BECAUSE EMAX=  0.61689793158340456     
 N = 178  EMAX = 4.57E+00 FOR HOCL    AT Z = 9.45E+06 U = 7.48E-24 RHS =-3.42E-23  DT = 2.25E+01  TIME = 9.02E+02
 RETRY TIME STEP BECAUSE EMAX=   4.5675789077270501     
 RETRY TIME STEP BECAUSE EMAX=  0.36055197370948788     
 RETRY TIME STEP BECAUSE EMAX=   1.7823621919330597     
 N = 181  EMAX = 7.38E-03 FOR HOCL    AT Z = 8.55E+06 U = 8.38E-20 RHS =-6.18E-22  DT = 6.24E+00  TIME = 8.80E+02
 N = 184  EMAX = 2.26E-02 FOR HOCL    AT Z = 8.55E+06 U = 8.12E-20 RHS =-1.83E-21  DT = 2.81E+01  TIME = 9.18E+02
 N = 187  EMAX = 3.09E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.34E-24 RHS = 4.15E-24  DT = 4.27E+01  TIME = 1.03E+03
 RETRY TIME STEP BECAUSE EMAX=   3.0918002263397213     
 RETRY TIME STEP BECAUSE EMAX=   20.477891521394344     
 RETRY TIME STEP BECAUSE EMAX=   3.2932626834136958     
 N = 190  EMAX = 1.41E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.34E-24 RHS =-1.90E-24  DT = 5.34E+00  TIME = 9.88E+02
 RETRY TIME STEP BECAUSE EMAX=   1.4119650680713651     
 RETRY TIME STEP BECAUSE EMAX=   2.1425824243679044     
 N = 193  EMAX = 7.83E-03 FOR HOCL    AT Z = 8.55E+06 U = 7.37E-20 RHS =-5.77E-22  DT = 1.48E+01  TIME = 9.91E+02
 N = 196  EMAX = 3.03E-02 FOR HOCL    AT Z = 8.45E+06 U = 4.08E-19 RHS =-1.24E-20  DT = 4.34E+01  TIME = 1.06E+03
 N = 199  EMAX = 5.28E-02 FOR HOCL    AT Z = 8.45E+06 U = 3.64E-19 RHS =-1.92E-20  DT = 8.07E+01  TIME = 1.24E+03
 RETRY TIME STEP BECAUSE EMAX=   2.3947941183546004     
 N = 202  EMAX = 1.26E+00 FOR HOCL    AT Z = 9.25E+06 U = 3.79E-23 RHS = 4.79E-23  DT = 3.99E+01  TIME = 1.36E+03
 RETRY TIME STEP BECAUSE EMAX=   1.2647689151410340     
 RETRY TIME STEP BECAUSE EMAX=   3.2231742267425534     
 N = 205  EMAX = 2.58E+00 FOR HOCL    AT Z = 9.45E+06 U = 6.41E-24 RHS =-1.66E-23  DT = 1.50E+01  TIME = 1.35E+03
 RETRY TIME STEP BECAUSE EMAX=   2.5843034314517972     
 N = 208  EMAX = 3.72E-02 FOR HOCL    AT Z = 9.45E+06 U = 4.77E-24 RHS = 1.78E-25  DT = 1.27E+01  TIME = 1.36E+03
 N = 211  EMAX = 3.89E-02 FOR HOCL    AT Z = 9.45E+06 U = 5.36E-24 RHS = 2.09E-25  DT = 2.78E+01  TIME = 1.41E+03
 N = 214  EMAX = 5.71E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.72E-24 RHS =-1.55E-23  DT = 4.88E+01  TIME = 1.53E+03
 RETRY TIME STEP BECAUSE EMAX=   5.7100222778747556     
 N = 217  EMAX = 6.59E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.63E-24 RHS =-1.73E-23  DT = 4.02E+01  TIME = 1.58E+03
 RETRY TIME STEP BECAUSE EMAX=   6.5948396796066282     
 RETRY TIME STEP BECAUSE EMAX=   7.4941939102203374     
 RETRY TIME STEP BECAUSE EMAX=   5.5179457048774720     
 N = 220  EMAX = 4.93E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.63E-24 RHS =-1.30E-23  DT = 5.03E+00  TIME = 1.54E+03
 RETRY TIME STEP BECAUSE EMAX=   4.9296845801109308     
 N = 223  EMAX = 7.43E-03 FOR HOCL    AT Z = 9.65E+06 U = 1.23E-24 RHS =-9.14E-27  DT = 2.24E+01  TIME = 1.55E+03
 N = 226  EMAX = 3.80E-02 FOR HOCL    AT Z = 9.45E+06 U = 7.29E-24 RHS =-2.77E-25  DT = 3.40E+01  TIME = 1.62E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0656964332870482     
 N = 229  EMAX = 4.02E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.69E-24 RHS = 1.08E-23  DT = 1.99E+01  TIME = 1.68E+03
 RETRY TIME STEP BECAUSE EMAX=   4.0150441910858152     
 RETRY TIME STEP BECAUSE EMAX=   5.8986320816513063     
 RETRY TIME STEP BECAUSE EMAX=   5.9339540082107547     
 N = 232  EMAX = 5.08E-03 FOR HOCL    AT Z = 9.45E+06 U = 6.77E-24 RHS =-3.44E-26  DT = 5.53E+00  TIME = 1.66E+03
 N = 235  EMAX = 1.47E-02 FOR HOCL    AT Z = 9.45E+06 U = 6.63E-24 RHS =-9.74E-26  DT = 3.32E+01  TIME = 1.70E+03
 N = 238  EMAX = 3.54E-02 FOR NO2     AT Z = 7.85E+06 U = 1.09E-12 RHS =-3.87E-14  DT = 9.70E+01  TIME = 1.86E+03
 RETRY TIME STEP BECAUSE EMAX=  0.55083796200893909     
 RETRY TIME STEP BECAUSE EMAX=   2.2553105413617600     
 N = 241  EMAX = 2.02E-02 FOR NO2     AT Z = 7.85E+06 U = 1.05E-12 RHS =-2.12E-14  DT = 3.64E+01  TIME = 1.88E+03
 RETRY TIME STEP BECAUSE EMAX=   10.081004665376280     
 RETRY TIME STEP BECAUSE EMAX=   2.3309141121932981     
 N = 244  EMAX = 1.12E+01 FOR HOCL    AT Z = 9.55E+06 U = 2.67E-24 RHS =-2.98E-23  DT = 8.18E+00  TIME = 1.89E+03
 RETRY TIME STEP BECAUSE EMAX=   11.157226706631851     
 RETRY TIME STEP BECAUSE EMAX=  0.46627390163402554     
 N = 247  EMAX = 5.23E-03 FOR NO2     AT Z = 7.85E+06 U = 1.03E-12 RHS =-5.38E-15  DT = 2.27E+01  TIME = 1.89E+03
 N = 250  EMAX = 2.27E-02 FOR NO2     AT Z = 7.95E+06 U = 7.95E-13 RHS =-1.81E-14  DT = 7.67E+01  TIME = 2.00E+03
 N = 253  EMAX = 5.28E-02 FOR NO2     AT Z = 7.95E+06 U = 7.19E-13 RHS =-3.80E-14  DT = 1.43E+02  TIME = 2.31E+03
 RETRY TIME STEP BECAUSE EMAX=   2.3636701695571900     
 N = 256  EMAX = 2.09E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.43E-23 RHS = 2.98E-23  DT = 5.78E+01  TIME = 2.51E+03
 RETRY TIME STEP BECAUSE EMAX=   2.0858410790016175     
 RETRY TIME STEP BECAUSE EMAX=   1.3677522110729219     
 RETRY TIME STEP BECAUSE EMAX=   1.3070375735219955     
 N = 259  EMAX = 3.53E-02 FOR HOCL    AT Z = 9.25E+06 U = 2.95E-23 RHS = 1.04E-24  DT = 1.04E+01  TIME = 2.46E+03
 N = 262  EMAX = 3.02E-02 FOR HOCL    AT Z = 9.25E+06 U = 3.21E-23 RHS = 9.67E-25  DT = 3.05E+01  TIME = 2.51E+03
 RETRY TIME STEP BECAUSE EMAX=   1.2637342441686630     
 RETRY TIME STEP BECAUSE EMAX=   2.4601015838777545     
 N = 265  EMAX = 1.46E-02 FOR HOCL    AT Z = 9.25E+06 U = 3.30E-23 RHS = 4.83E-25  DT = 1.14E+01  TIME = 2.52E+03
 N = 268  EMAX = 1.37E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.18E-23 RHS =-1.62E-23  DT = 1.20E+01  TIME = 2.55E+03
 RETRY TIME STEP BECAUSE EMAX=   1.3742417112781524     
 RETRY TIME STEP BECAUSE EMAX=   1.6330377599515438     
 N = 271  EMAX = 1.42E-02 FOR HOCL    AT Z = 9.35E+06 U = 1.20E-23 RHS = 1.70E-25  DT = 7.53E+00  TIME = 2.55E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0703219537637709     
 N = 274  EMAX = 2.49E+00 FOR HOCL    AT Z = 9.45E+06 U = 6.13E-24 RHS = 1.53E-23  DT = 5.08E+00  TIME = 2.56E+03
 RETRY TIME STEP BECAUSE EMAX=   2.4906607242567063     
 N = 277  EMAX = 1.66E-02 FOR HOCL    AT Z = 9.35E+06 U = 1.26E-23 RHS = 2.10E-25  DT = 1.27E+01  TIME = 2.57E+03
 N = 280  EMAX = 2.63E-02 FOR HOCL    AT Z = 9.35E+06 U = 1.34E-23 RHS = 3.54E-25  DT = 4.29E+01  TIME = 2.63E+03
 N = 283  EMAX = 4.83E+00 FOR HOCL    AT Z = 9.45E+06 U = 6.12E-24 RHS =-2.96E-23  DT = 8.68E+01  TIME = 2.83E+03
 RETRY TIME STEP BECAUSE EMAX=   4.8291519461990351     
 RETRY TIME STEP BECAUSE EMAX=   1.5195703647857666     
 RETRY TIME STEP BECAUSE EMAX=   3.3438189741561888     
 N = 286  EMAX = 2.03E-01 FOR HOCL    AT Z = 9.45E+06 U = 6.12E-24 RHS = 1.24E-24  DT = 1.09E+01  TIME = 2.75E+03
 N = 289  EMAX = 2.55E-01 FOR HOCL    AT Z = 9.35E+06 U = 1.46E-23 RHS =-3.71E-24  DT = 2.20E+01  TIME = 2.80E+03
 N = 292  EMAX = 4.75E-02 FOR HOCL    AT Z = 9.35E+06 U = 1.24E-23 RHS = 5.90E-25  DT = 3.46E+01  TIME = 2.87E+03
 N = 295  EMAX = 2.53E-02 FOR HOCL    AT Z = 7.45E+06 U = 1.18E-14 RHS =-2.98E-16  DT = 8.76E+01  TIME = 3.01E+03
 RETRY TIME STEP BECAUSE EMAX=  0.55170238733824495     
 N = 298  EMAX = 2.12E-02 FOR HOCL    AT Z = 7.45E+06 U = 1.11E-14 RHS =-2.36E-16  DT = 7.23E+01  TIME = 3.10E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0770389725897596     
 N = 301  EMAX = 1.20E+00 FOR HOCL    AT Z = 9.25E+06 U = 3.68E-23 RHS = 4.40E-23  DT = 4.23E+01  TIME = 3.22E+03
 RETRY TIME STEP BECAUSE EMAX=   1.1954149426357890     
 N = 304  EMAX = 2.37E-02 FOR HOCL    AT Z = 7.55E+06 U = 7.70E-15 RHS =-1.83E-16  DT = 7.93E+01  TIME = 3.29E+03
 N = 307  EMAX = 5.11E-02 FOR HOCL    AT Z = 7.55E+06 U = 6.91E-15 RHS =-3.53E-16  DT = 1.25E+02  TIME = 3.58E+03
 N = 310  EMAX = 6.98E-02 FOR HOCL    AT Z = 7.95E+06 U = 1.43E-15 RHS =-9.99E-17  DT = 1.66E+02  TIME = 4.00E+03
 RETRY TIME STEP BECAUSE EMAX=  0.55194311783195238     
 N = 313  EMAX = 2.22E-01 FOR HOCL    AT Z = 9.15E+06 U = 8.87E-23 RHS = 1.97E-23  DT = 8.22E+01  TIME = 4.25E+03
 N = 316  EMAX = 5.02E-02 FOR HOCL    AT Z = 8.05E+06 U = 4.12E-16 RHS =-2.07E-17  DT = 1.09E+02  TIME = 4.52E+03
 RETRY TIME STEP BECAUSE EMAX=  0.37725057708054172     
 N = 319  EMAX = 3.15E-02 FOR HOCL    AT Z = 8.05E+06 U = 3.72E-16 RHS =-1.17E-17  DT = 7.82E+01  TIME = 4.64E+03
 N = 322  EMAX = 1.09E+00 FOR HOCL    AT Z = 9.15E+06 U = 8.82E-23 RHS =-9.62E-23  DT = 1.01E+02  TIME = 4.93E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0904938796893677     
 RETRY TIME STEP BECAUSE EMAX=  0.93394545211979896     
 N = 325  EMAX = 2.28E-02 FOR HOCL    AT Z = 8.05E+06 U = 3.18E-16 RHS =-7.24E-18  DT = 6.29E+01  TIME = 4.89E+03
 RETRY TIME STEP BECAUSE EMAX=   2.2058507552139277     
 RETRY TIME STEP BECAUSE EMAX=   1.7180193006244660     
 N = 328  EMAX = 3.80E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.45E-23 RHS =-5.50E-23  DT = 1.42E+01  TIME = 4.90E+03
 RETRY TIME STEP BECAUSE EMAX=   3.8016410786226267     
 N = 331  EMAX = 1.73E-02 FOR HOCL    AT Z = 8.05E+06 U = 3.06E-16 RHS =-5.28E-18  DT = 4.72E+01  TIME = 4.94E+03
 N = 334  EMAX = 4.98E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.81E-16 RHS =-1.40E-17  DT = 1.20E+02  TIME = 5.15E+03
 RETRY TIME STEP BECAUSE EMAX=   4417.6453461080928     
 RETRY TIME STEP BECAUSE EMAX=   1318.9367650769650     
 N = 337  EMAX = 6.08E+03 FOR HOCL    AT Z = 9.85E+06 U = 2.06E-25 RHS = 1.25E-21  DT = 2.69E+01  TIME = 5.18E+03
 RETRY TIME STEP BECAUSE EMAX=   6077.8992204085871     
 RETRY TIME STEP BECAUSE EMAX=  0.49131844486389153     
 RETRY TIME STEP BECAUSE EMAX=   53.796114769760123     
 N = 340  EMAX = 3.91E+01 FOR HOCL    AT Z = 9.85E+06 U = 2.06E-25 RHS = 8.05E-24  DT = 3.36E+00  TIME = 5.16E+03
 RETRY TIME STEP BECAUSE EMAX=   39.128061206974024     
 RETRY TIME STEP BECAUSE EMAX=   4.4176577101760852     
 RETRY TIME STEP BECAUSE EMAX=   93.965285236907761     
 N = 343  EMAX = 4.79E-04 FOR HOCL    AT Z = 8.05E+06 U = 2.67E-16 RHS =-1.28E-19  DT = 4.67E+00  TIME = 5.15E+03
 N = 346  EMAX = 1.97E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.63E-16 RHS =-5.18E-18  DT = 5.26E+01  TIME = 5.22E+03
 RETRY TIME STEP BECAUSE EMAX=   2.7886043097076416     
 N = 349  EMAX = 1.22E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.12E-24 RHS =-1.36E-24  DT = 3.55E+01  TIME = 5.31E+03
 RETRY TIME STEP BECAUSE EMAX=   1.2169635638031004     
 RETRY TIME STEP BECAUSE EMAX=   6.1283587355361941     
 RETRY TIME STEP BECAUSE EMAX=   2.4097691607742306     
 N = 352  EMAX = 8.50E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.12E-24 RHS =-9.48E-24  DT = 4.43E+00  TIME = 5.28E+03
 RETRY TIME STEP BECAUSE EMAX=   8.5041606316875438     
 RETRY TIME STEP BECAUSE EMAX=   2.6791686348899839     
 N = 355  EMAX = 3.53E-03 FOR HOCL    AT Z = 8.05E+06 U = 2.50E-16 RHS =-8.83E-19  DT = 1.23E+01  TIME = 5.28E+03
 N = 358  EMAX = 2.10E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.44E-16 RHS =-5.11E-18  DT = 5.54E+01  TIME = 5.35E+03
 RETRY TIME STEP BECAUSE EMAX=   1.6403562306543098     
 N = 361  EMAX = 3.66E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.31E-16 RHS =-8.46E-18  DT = 4.68E+01  TIME = 5.44E+03
 RETRY TIME STEP BECAUSE EMAX=   5.6498375155914298     
 N = 364  EMAX = 2.36E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.59E-24 RHS =-6.11E-24  DT = 3.16E+01  TIME = 5.52E+03
 RETRY TIME STEP BECAUSE EMAX=   2.3605714520370480     
 RETRY TIME STEP BECAUSE EMAX=   4.1691691344192501     
 RETRY TIME STEP BECAUSE EMAX=   7.5900321846996297     
 N = 367  EMAX = 1.06E+01 FOR HOCL    AT Z = 9.55E+06 U = 2.59E-24 RHS = 2.74E-23  DT = 3.95E+00  TIME = 5.49E+03
 RETRY TIME STEP BECAUSE EMAX=   10.581921720950126     
 N = 370  EMAX = 1.28E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.15E-16 RHS =-2.75E-18  DT = 3.29E+01  TIME = 5.52E+03
 RETRY TIME STEP BECAUSE EMAX=   5.3813400239212035     
 RETRY TIME STEP BECAUSE EMAX=   1.3170457705551148     
 N = 373  EMAX = 1.90E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.11E-24 RHS =-2.11E-24  DT = 7.41E+00  TIME = 5.53E+03
 RETRY TIME STEP BECAUSE EMAX=   1.8963039868118288     
 RETRY TIME STEP BECAUSE EMAX=   12.104022373613358     
 RETRY TIME STEP BECAUSE EMAX=   4.7226479179778096     
 N = 376  EMAX = 1.09E-03 FOR HOCL    AT Z = 8.05E+06 U = 2.12E-16 RHS =-2.31E-19  DT = 5.15E+00  TIME = 5.53E+03
 N = 379  EMAX = 1.03E-02 FOR HOCL    AT Z = 9.35E+06 U = 1.56E-23 RHS =-1.61E-25  DT = 1.70E+01  TIME = 5.55E+03
 N = 382  EMAX = 2.22E-02 FOR HOCL    AT Z = 8.05E+06 U = 2.04E-16 RHS =-4.52E-18  DT = 5.73E+01  TIME = 5.63E+03
 N = 385  EMAX = 5.54E-02 FOR HOCL    AT Z = 8.05E+06 U = 1.84E-16 RHS =-1.02E-17  DT = 1.07E+02  TIME = 5.86E+03
 RETRY TIME STEP BECAUSE EMAX=   3.5986848479431148     
 N = 388  EMAX = 4.27E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.58E-24 RHS = 1.10E-23  DT = 5.27E+01  TIME = 6.03E+03
 RETRY TIME STEP BECAUSE EMAX=   4.2707395691345216     
 RETRY TIME STEP BECAUSE EMAX=   2.2716723723098755     
 RETRY TIME STEP BECAUSE EMAX=   6.5675143584228506     
 N = 391  EMAX = 2.03E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.58E-24 RHS =-5.24E-24  DT = 6.59E+00  TIME = 5.98E+03
 RETRY TIME STEP BECAUSE EMAX=   2.0324593853404997     
 RETRY TIME STEP BECAUSE EMAX=   5.3780508613836284     
 N = 394  EMAX = 5.55E-03 FOR HOCL    AT Z = 8.05E+06 U = 1.63E-16 RHS =-9.05E-19  DT = 1.83E+01  TIME = 5.98E+03
 N = 397  EMAX = 1.73E+01 FOR HOCL    AT Z = 9.55E+06 U = 2.58E-24 RHS = 4.46E-23  DT = 3.71E+01  TIME = 6.07E+03
 RETRY TIME STEP BECAUSE EMAX=   17.294738935440062     
 RETRY TIME STEP BECAUSE EMAX=  0.51607483032073975     
 RETRY TIME STEP BECAUSE EMAX=   1.1321478993728638     
 N = 400  EMAX = 8.33E+00 FOR HOCL    AT Z = 9.55E+06 U = 2.58E-24 RHS = 2.15E-23  DT = 4.64E+00  TIME = 6.03E+03
 RETRY TIME STEP BECAUSE EMAX=   8.3331934171665196     
 N = 403  EMAX = 1.55E-02 FOR HOCL    AT Z = 8.05E+06 U = 1.56E-16 RHS =-2.43E-18  DT = 3.86E+01  TIME = 6.07E+03
 RETRY TIME STEP BECAUSE EMAX=   1.9142585956596374     
 N = 406  EMAX = 1.17E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.43E-23 RHS = 1.67E-23  DT = 2.61E+01  TIME = 6.13E+03
 RETRY TIME STEP BECAUSE EMAX=   1.1669867659957884     
 RETRY TIME STEP BECAUSE EMAX=   2.2926717426437380     
 N = 409  EMAX = 8.84E-03 FOR HOCL    AT Z = 8.05E+06 U = 1.49E-16 RHS =-1.32E-18  DT = 2.90E+01  TIME = 6.13E+03
 N = 412  EMAX = 3.89E-02 FOR HOCL    AT Z = 8.05E+06 U = 1.41E-16 RHS =-5.49E-18  DT = 8.47E+01  TIME = 6.26E+03
 N = 415  EMAX = 2.95E-01 FOR HOCL    AT Z = 9.15E+06 U = 8.67E-23 RHS = 2.56E-23  DT = 9.23E+01  TIME = 6.55E+03
 N = 418  EMAX = 6.09E-02 FOR HOCL    AT Z = 8.05E+06 U = 1.02E-16 RHS =-6.22E-18  DT = 1.12E+02  TIME = 6.83E+03
 N = 421  EMAX = 8.05E-02 FOR HOCL    AT Z = 8.05E+06 U = 8.28E-17 RHS =-6.66E-18  DT = 1.49E+02  TIME = 7.20E+03
 RETRY TIME STEP BECAUSE EMAX=  0.83603860215182968     
 RETRY TIME STEP BECAUSE EMAX=   3.1356599503237392     
 N = 424  EMAX = 5.28E-01 FOR HOCL    AT Z = 9.25E+06 U = 3.48E-23 RHS = 1.84E-23  DT = 3.34E+01  TIME = 7.24E+03
 RETRY TIME STEP BECAUSE EMAX=  0.52776970841731308     
 N = 427  EMAX = 2.64E-02 FOR HOCL    AT Z = 7.95E+06 U = 1.86E-16 RHS =-4.92E-18  DT = 6.27E+01  TIME = 7.29E+03
 N = 430  EMAX = 5.54E-02 FOR HOCL    AT Z = 7.95E+06 U = 1.66E-16 RHS =-9.17E-18  DT = 9.86E+01  TIME = 7.52E+03
 N = 433  EMAX = 4.65E-01 FOR HOCL    AT Z = 9.25E+06 U = 3.47E-23 RHS = 1.61E-23  DT = 1.07E+02  TIME = 7.85E+03
 RETRY TIME STEP BECAUSE EMAX=  0.46546985447006223     
 N = 436  EMAX = 5.32E-02 FOR HOCL    AT Z = 7.95E+06 U = 1.23E-16 RHS =-6.53E-18  DT = 9.39E+01  TIME = 7.94E+03
 RETRY TIME STEP BECAUSE EMAX=  0.73754941273460395     
 N = 439  EMAX = 2.62E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.40E-23 RHS =-3.67E-23  DT = 4.65E+01  TIME = 8.09E+03
 RETRY TIME STEP BECAUSE EMAX=   2.6165553602508544     
 RETRY TIME STEP BECAUSE EMAX=  0.41618927669715883     
 RETRY TIME STEP BECAUSE EMAX=  0.91313616890811922     
 N = 442  EMAX = 9.38E-01 FOR HOCL    AT Z = 9.35E+06 U = 1.40E-23 RHS =-1.32E-23  DT = 5.81E+00  TIME = 8.04E+03
 RETRY TIME STEP BECAUSE EMAX=  0.93764345338940625     
 N = 445  EMAX = 8.42E-03 FOR HOCL    AT Z = 7.95E+06 U = 1.09E-16 RHS =-9.15E-19  DT = 2.58E+01  TIME = 8.06E+03
 N = 448  EMAX = 3.68E-02 FOR HOCL    AT Z = 7.95E+06 U = 1.03E-16 RHS =-3.80E-18  DT = 7.55E+01  TIME = 8.18E+03
 RETRY TIME STEP BECAUSE EMAX=   1.5821532968928904     
 N = 451  EMAX = 2.40E+00 FOR HOCL    AT Z = 9.25E+06 U = 3.45E-23 RHS = 8.27E-23  DT = 4.42E+01  TIME = 8.30E+03
 RETRY TIME STEP BECAUSE EMAX=   2.3972536098952753     
 N = 454  EMAX = 5.62E-02 FOR HOCL    AT Z = 9.55E+06 U = 2.17E-24 RHS = 1.22E-25  DT = 4.05E+01  TIME = 8.35E+03
 N = 457  EMAX = 4.28E-02 FOR HOCL    AT Z = 7.95E+06 U = 8.27E-17 RHS =-3.54E-18  DT = 8.90E+01  TIME = 8.52E+03
 N = 460  EMAX = 6.50E-02 FOR HOCL    AT Z = 7.95E+06 U = 7.04E-17 RHS =-4.57E-18  DT = 1.18E+02  TIME = 8.81E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0300909254333159     
 RETRY TIME STEP BECAUSE EMAX=   2.5031608074153211     
 N = 463  EMAX = 3.31E-02 FOR HOCL    AT Z = 7.95E+06 U = 6.58E-17 RHS =-2.18E-18  DT = 3.85E+01  TIME = 8.84E+03
 N = 466  EMAX = 4.56E-02 FOR HOCL    AT Z = 7.95E+06 U = 5.99E-17 RHS =-2.73E-18  DT = 9.75E+01  TIME = 9.01E+03
 RETRY TIME STEP BECAUSE EMAX=  0.30364462481175108     
 N = 469  EMAX = 3.27E-02 FOR HOCL    AT Z = 7.95E+06 U = 5.41E-17 RHS =-1.77E-18  DT = 6.97E+01  TIME = 9.11E+03
 N = 472  EMAX = 5.77E-02 FOR HOCL    AT Z = 7.95E+06 U = 4.75E-17 RHS =-2.74E-18  DT = 1.10E+02  TIME = 9.37E+03
 RETRY TIME STEP BECAUSE EMAX=   1.0621903649810507     
 RETRY TIME STEP BECAUSE EMAX=  0.47207437132138935     
 N = 475  EMAX = 1.73E+00 FOR HOCL    AT Z = 9.35E+06 U = 1.37E-23 RHS = 2.37E-23  DT = 2.47E+01  TIME = 9.40E+03
 RETRY TIME STEP BECAUSE EMAX=   1.7303441165336462     
 RETRY TIME STEP BECAUSE EMAX=  0.50720255499343725     
 N = 478  EMAX = 8.33E-03 FOR HOCL    AT Z = 7.95E+06 U = 4.44E-17 RHS =-3.70E-19  DT = 2.74E+01  TIME = 9.39E+03
 N = 481  EMAX = 1.53E+01 FOR HOCL    AT Z = 9.65E+06 U = 1.08E-24 RHS = 1.65E-23  DT = 5.55E+01  TIME = 9.52E+03
 RETRY TIME STEP BECAUSE EMAX=   15.292682608810422     
 RETRY TIME STEP BECAUSE EMAX=   5.5758153440689080     
 RETRY TIME STEP BECAUSE EMAX=   4.9181403705711357     
 N = 484  EMAX = 1.34E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.08E-24 RHS =-1.44E-24  DT = 6.94E+00  TIME = 9.47E+03
 RETRY TIME STEP BECAUSE EMAX=   1.3367797591262816     
 RETRY TIME STEP BECAUSE EMAX=   2.2655158481069559     
 RETRY TIME STEP BECAUSE EMAX=   5.8686151068291652     
 N = 487  EMAX = 3.83E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.08E-24 RHS = 4.12E-24  DT = 8.68E-01  TIME = 9.46E+03
 RETRY TIME STEP BECAUSE EMAX=   3.8336956829396240     
 N = 490  EMAX = 1.44E-02 FOR HOCL    AT Z = 7.95E+06 U = 4.21E-17 RHS =-6.06E-19  DT = 3.62E+01  TIME = 9.49E+03
 N = 493  EMAX = 4.01E-02 FOR HOCL    AT Z = 7.95E+06 U = 3.94E-17 RHS =-1.58E-18  DT = 9.17E+01  TIME = 9.65E+03
 RETRY TIME STEP BECAUSE EMAX=   1.9154291092063902     
 N = 496  EMAX = 4.75E-01 FOR HOCL    AT Z = 9.25E+06 U = 3.41E-23 RHS = 1.62E-23  DT = 4.54E+01  TIME = 9.79E+03
 RETRY TIME STEP BECAUSE EMAX=  0.47527863430213924     
 N = 499  EMAX = 3.15E-02 FOR HOCL    AT Z = 7.95E+06 U = 3.42E-17 RHS =-1.08E-18  DT = 7.37E+01  TIME = 9.86E+03
 RETRY TIME STEP BECAUSE EMAX=  0.70861433071900948     
 N = 502  EMAX = 2.74E-01 FOR HOCL    AT Z = 9.25E+06 U = 3.40E-23 RHS =-9.33E-24  DT = 4.31E+01  TIME = 9.99E+03
 N = 505  EMAX = 6.24E-02 FOR H       AT Z = 4.25E+06 U = 1.61E-13 RHS =-1.00E-14  DT = 5.22E+01  TIME = 1.01E+04
 N = 508  EMAX = 5.00E-02 FOR HOCL    AT Z = 7.95E+06 U = 2.64E-17 RHS =-1.32E-18  DT = 1.12E+02  TIME = 1.04E+04
 RETRY TIME STEP BECAUSE EMAX=   3.3542207863341358     
 RETRY TIME STEP BECAUSE EMAX=   1.4595949613678385     
 N = 511  EMAX = 5.05E+00 FOR HOCL    AT Z = 9.45E+06 U = 5.77E-24 RHS = 2.91E-23  DT = 2.52E+01  TIME = 1.04E+04
 RETRY TIME STEP BECAUSE EMAX=   5.0489691892967583     
 RETRY TIME STEP BECAUSE EMAX=   2.2194513846096373     
 RETRY TIME STEP BECAUSE EMAX=   1.5976461958004016     
 N = 514  EMAX = 2.10E+00 FOR HOCL    AT Z = 9.45E+06 U = 5.77E-24 RHS =-1.21E-23  DT = 3.15E+00  TIME = 1.04E+04
 RETRY TIME STEP BECAUSE EMAX=   2.1016008033134308     
 N = 517  EMAX = 8.13E+00 FOR HOCL    AT Z = 9.65E+06 U = 1.07E-24 RHS = 8.67E-24  DT = 1.57E+01  TIME = 1.04E+04
